theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
-2.25,21,134685712,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,22,1657585441,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,23,1772721579,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,24,989179359,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,25,353276664,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,26,312896403,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,27,805622040,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,28,1625994511,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,29,680190032,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,30,67639314,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,31,1484634977,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,32,1598208864,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,33,383480187,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,34,1203509821,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,35,850953628,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,36,1076362207,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,37,12508222,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,38,1362793716,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,39,563703102,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,40,1190527097,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,41,904496090,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,42,1309607926,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,43,227464123,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,44,781986532,-2.4072895002266526,-0.15728950022665256,0.15728950022665256,0.024739986881550134,0.12363193170457981
-2.25,45,1359700629,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,46,1647837452,-1.8968430458265129,0.35315695417348714,0.35315695417348714,0.1247198342810945,0.14505411497572715
-2.25,47,816954898,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,48,52603344,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.25,49,1557556871,-2.202271992601732,0.04772800739826799,0.04772800739826799,0.002277962690209124,0.0844462442745159
-2.0,0,1083895608,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,1,1404166565,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,2,342239673,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,3,926052391,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,4,1897149460,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,5,1862556602,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,6,679324648,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,7,1357499827,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,8,180696884,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,9,1740050920,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,10,575813192,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,11,733998580,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,12,2073541151,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,13,1167520908,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,14,1878049983,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,15,421544350,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,16,1627847105,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,17,2139196915,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,18,165636437,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,19,522301232,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,20,315160799,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,21,551618685,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,22,668021669,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,23,157174483,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
-2.0,24,1927968620,-1.8968430458265129,0.10315695417348714,0.10315695417348714,0.010641357194350925,0.14505411497572715
