,AccountId,Score,Percentage
2300,676486,4,19.04761905
2301,676487,21,100.0
2302,676488,9,42.85714286
2303,676490,6,28.57142857
2306,676498,6,28.57142857
2307,676507,9,42.85714286
2308,676510,5,23.80952381
2309,676531,8,38.0952381
2310,676536,7,33.33333333
2311,676540,11,52.38095238
2312,676541,6,28.57142857
2313,676546,6,28.57142857
2314,676549,10,47.61904762
2315,676555,7,33.33333333
2317,676556,13,61.9047619
2318,676559,7,33.33333333
2319,676561,11,52.38095238
2320,676568,21,100.0
2321,676571,6,28.57142857
2322,676574,11,52.38095238
2323,676589,9,42.85714286
2324,676612,5,23.80952381
2325,676620,7,33.33333333
2326,676651,6,28.57142857
2327,676655,9,42.85714286
2328,676665,8,38.0952381
2329,676687,21,100.0
2330,676720,6,28.57142857
2331,676722,7,33.33333333
2332,676730,5,23.80952381
2333,676731,21,100.0
2334,676740,5,23.80952381
2335,676745,5,23.80952381
2336,676748,8,38.0952381
2337,676760,6,28.57142857
2338,676784,8,38.0952381
2339,676787,16,76.19047619
2340,676792,5,23.80952381
2341,676814,6,28.57142857
2342,676815,7,33.33333333
2343,676834,6,28.57142857
2344,676835,9,42.85714286
2345,676837,8,38.0952381
2346,676856,10,47.61904762
2347,676871,11,52.38095238
2348,676874,19,90.47619048
2349,676878,21,100.0
2350,676888,9,42.85714286
2352,676889,6,28.57142857
2353,676892,10,47.61904762
2354,676906,6,28.57142857
2355,676920,5,23.80952381
2356,676948,6,28.57142857
2357,676949,5,23.80952381
2358,676989,9,42.85714286
2359,676996,7,33.33333333
2360,677001,6,28.57142857
2361,677012,9,42.85714286
2362,677016,6,28.57142857
2363,677017,9,42.85714286
2364,677019,6,28.57142857
2365,677020,12,57.14285714
2366,677023,5,23.80952381
2369,677035,6,28.57142857
2370,677036,12,57.14285714
2371,677044,10,47.61904762
2372,677056,13,61.9047619
2373,677066,6,28.57142857
2374,677072,6,28.57142857
2375,677080,18,85.71428571
2376,677083,8,38.0952381
2377,677087,6,28.57142857
2378,677102,5,23.80952381
2379,677109,9,42.85714286
2380,677120,6,28.57142857
2381,677134,8,38.0952381
2382,677135,6,28.57142857
2383,677136,7,33.33333333
2384,677143,9,42.85714286
2385,677145,8,38.0952381
2386,677154,5,23.80952381
2387,677155,6,28.57142857
2388,677158,18,85.71428571
2389,677160,9,42.85714286
2390,677163,5,23.80952381
2391,677169,5,23.80952381
2392,677172,10,47.61904762
2393,677173,6,28.57142857
2394,677178,21,100.0
2395,677182,9,42.85714286
2396,677186,9,42.85714286
2397,677199,21,100.0
2398,677206,6,28.57142857
2399,677207,8,38.0952381
2400,677221,6,28.57142857
2401,677238,8,38.0952381
2402,677241,9,42.85714286
2403,677257,7,33.33333333
2404,677259,6,28.57142857
2405,677261,10,47.61904762
2406,677265,9,42.85714286
2407,677271,10,47.61904762
2408,677273,5,23.80952381
2409,677274,5,23.80952381
2410,677276,5,23.80952381
2411,677278,6,28.57142857
2412,677284,6,28.57142857
2413,677294,18,85.71428571
2414,677299,10,47.61904762
2415,677319,21,100.0
2416,677322,4,19.04761905
2417,677328,21,100.0
2418,677331,21,100.0
2419,677337,6,28.57142857
2420,677342,6,28.57142857
2422,677352,21,100.0
2423,677363,17,80.95238095
2424,677372,5,23.80952381
2425,677374,8,38.0952381
2426,677378,6,28.57142857
2427,677382,9,42.85714286
2428,677385,9,42.85714286
2429,677390,12,57.14285714
2430,677393,21,100.0
2431,677402,10,47.61904762
2432,677417,16,76.19047619
2433,677421,6,28.57142857
2435,677429,6,28.57142857
2436,677432,21,100.0
2437,677439,6,28.57142857
2438,677454,7,33.33333333
2439,677458,21,100.0
2440,677459,6,28.57142857
2441,677467,21,100.0
2442,677475,21,100.0
2443,677484,9,42.85714286
2444,677485,10,47.61904762
2445,677496,6,28.57142857
2446,677505,20,95.23809524
2447,677560,6,28.57142857
2448,677582,5,23.80952381
2449,677597,11,52.38095238
2450,677641,21,100.0
2451,677642,5,23.80952381
2452,677644,8,38.0952381
2453,677648,10,47.61904762
2454,677650,6,28.57142857
2455,677657,6,28.57142857
2457,677669,7,33.33333333
2459,677670,21,100.0
2460,677671,5,23.80952381
2461,677672,12,57.14285714
2462,677682,12,57.14285714
2463,677683,8,38.0952381
2465,677689,6,28.57142857
2466,677699,12,57.14285714
2467,677701,6,28.57142857
2468,677704,9,42.85714286
2469,677712,12,57.14285714
2470,677717,8,38.0952381
2471,677722,9,42.85714286
2472,677723,5,23.80952381
2473,677727,8,38.0952381
2475,677735,20,95.23809524
2476,677738,10,47.61904762
2477,677749,8,38.0952381
2478,677752,8,38.0952381
2479,677755,6,28.57142857
2480,677769,5,23.80952381
2481,677770,12,57.14285714
2482,677771,11,52.38095238
2483,677774,12,57.14285714
2484,677775,8,38.0952381
2485,677782,7,33.33333333
2486,677795,10,47.61904762
2487,677802,8,38.0952381
2488,677825,9,42.85714286
2489,677828,6,28.57142857
2490,677829,6,28.57142857
2491,677854,8,38.0952381
2492,677858,6,28.57142857
2493,677861,15,71.42857143
2494,677864,14,66.66666667
2495,677869,10,47.61904762
2496,677886,10,47.61904762
2497,677896,7,33.33333333
2498,677922,7,33.33333333
2499,677928,5,23.80952381
2500,677933,19,90.47619048
2501,677941,7,33.33333333
2502,677949,4,19.04761905
2503,677951,6,28.57142857
2505,677959,6,28.57142857
2506,677962,6,28.57142857
2507,677968,5,23.80952381
2508,677971,6,28.57142857
2510,677972,6,28.57142857
2512,677973,10,47.61904762
2513,677978,20,95.23809524
2514,678017,15,71.42857143
2515,678036,12,57.14285714
2516,678050,0,0.0
2517,678079,18,85.71428571
2518,678103,12,57.14285714
2519,678106,11,52.38095238
2520,678114,9,42.85714286
2521,678146,10,47.61904762
2522,678156,10,47.61904762
2523,678169,7,33.33333333
2525,678195,13,61.9047619
2526,678248,12,57.14285714
2527,678314,5,23.80952381
2528,678327,5,23.80952381
2529,678340,0,0.0
2530,678367,5,23.80952381
2532,678415,21,100.0
2533,678416,7,33.33333333
2534,678454,6,28.57142857
2536,678475,5,23.80952381
2537,678570,9,42.85714286
2538,678582,9,42.85714286
2539,678600,8,38.0952381
2540,678604,9,42.85714286
2541,678608,8,38.0952381
2542,678615,6,28.57142857
2543,678616,4,19.04761905
2544,678622,9,42.85714286
2545,678630,12,57.14285714
2546,678634,10,47.61904762
2547,678635,11,52.38095238
2548,678647,10,47.61904762
2549,678650,0,0.0
2550,678656,8,38.0952381
2551,678665,8,38.0952381
2552,678668,12,57.14285714
2553,678679,6,28.57142857
2554,678690,6,28.57142857
2555,678697,9,42.85714286
2556,678708,7,33.33333333
2557,678718,12,57.14285714
2558,678726,6,28.57142857
2559,678739,7,33.33333333
2560,678750,12,57.14285714
2561,678756,6,28.57142857
2562,678758,10,47.61904762
2563,678764,9,42.85714286
2564,678766,5,23.80952381
2565,678776,5,23.80952381
2566,678777,5,23.80952381
2567,678780,6,28.57142857
2568,678784,21,100.0
2569,678791,19,90.47619048
2570,678800,20,95.23809524
2571,678806,7,33.33333333
2572,678812,5,23.80952381
2573,678814,9,42.85714286
2574,678818,6,28.57142857
2575,678820,6,28.57142857
2576,678825,9,42.85714286
2577,678828,5,23.80952381
2578,678850,8,38.0952381
2579,678868,9,42.85714286
2580,678873,12,57.14285714
2581,678876,13,61.9047619
2582,678884,9,42.85714286
2583,678898,6,28.57142857
2584,678917,21,100.0
2585,678952,9,42.85714286
2586,678966,9,42.85714286
2587,678988,6,28.57142857
2588,679001,8,38.0952381
2589,679006,6,28.57142857
2590,679013,8,38.0952381
2591,679030,5,23.80952381
2592,679034,9,42.85714286
2593,679039,5,23.80952381
2594,679046,10,47.61904762
2595,679047,14,66.66666667
2596,679055,9,42.85714286
2597,679060,8,38.0952381
2598,679067,6,28.57142857
2599,679068,6,28.57142857
2600,679077,9,42.85714286
2601,679079,9,42.85714286
2602,679080,6,28.57142857
2603,679082,9,42.85714286
2604,679084,21,100.0
2605,679087,5,23.80952381
2606,679092,10,47.61904762
2607,679102,5,23.80952381
2608,679109,5,23.80952381
2609,679117,8,38.0952381
2610,679126,5,23.80952381
2611,679132,15,71.42857143
2612,679148,6,28.57142857
2613,679171,8,38.0952381
2614,679174,15,71.42857143
2615,679176,6,28.57142857
2616,679177,10,47.61904762
2617,679179,5,23.80952381
2618,679195,5,23.80952381
2620,679204,21,100.0
2621,679220,5,23.80952381
2622,679237,6,28.57142857
2624,679249,3,14.28571429
2625,679256,9,42.85714286
2626,679274,6,28.57142857
2627,679275,6,28.57142857
2628,679305,8,38.0952381
2629,679308,8,38.0952381
2630,679312,8,38.0952381
2631,679319,10,47.61904762
2632,679322,6,28.57142857
2634,679328,8,38.0952381
2635,679332,8,38.0952381
2636,679357,10,47.61904762
2637,679364,9,42.85714286
2638,679368,6,28.57142857
2639,679375,9,42.85714286
2640,679390,8,38.0952381
2641,679391,10,47.61904762
2642,679392,8,38.0952381
2643,679394,6,28.57142857
2644,679395,6,28.57142857
2645,679399,6,28.57142857
2646,679404,21,100.0
2647,679445,9,42.85714286
2648,679454,6,28.57142857
2649,679465,4,19.04761905
2650,679468,6,28.57142857
2651,679477,8,38.0952381
2652,679479,6,28.57142857
2653,679481,21,100.0
2654,679483,5,23.80952381
2655,679492,6,28.57142857
2656,679549,21,100.0
2657,679558,17,80.95238095
2658,679602,7,33.33333333
2659,679606,6,28.57142857
2660,679611,8,38.0952381
2662,679620,8,38.0952381
2663,679622,8,38.0952381
2664,679627,9,42.85714286
2665,679629,12,57.14285714
2666,679633,6,28.57142857
2667,679634,9,42.85714286
2668,679644,4,19.04761905
2669,679652,6,28.57142857
2670,679655,10,47.61904762
2671,679662,6,28.57142857
2672,679680,8,38.0952381
2673,679708,11,52.38095238
2674,679717,7,33.33333333
2675,679720,9,42.85714286
2676,679721,9,42.85714286
2677,679724,6,28.57142857
2678,679736,6,28.57142857
2679,679749,6,28.57142857
2680,679751,7,33.33333333
2681,679756,17,80.95238095
2682,679761,10,47.61904762
2683,679764,11,52.38095238
2684,679765,6,28.57142857
2685,679769,6,28.57142857
2686,679771,6,28.57142857
2687,679785,8,38.0952381
2688,679786,12,57.14285714
2689,679789,6,28.57142857
2690,679790,9,42.85714286
2691,679796,8,38.0952381
2692,679797,15,71.42857143
2693,679799,8,38.0952381
2694,679808,9,42.85714286
2697,679812,8,38.0952381
2698,679820,6,28.57142857
2699,679823,5,23.80952381
2700,679826,7,33.33333333
2701,679836,8,38.0952381
2702,679837,6,28.57142857
2703,679838,5,23.80952381
2704,679849,6,28.57142857
2705,679854,5,23.80952381
2706,679860,4,19.04761905
2707,679863,11,52.38095238
2708,679869,9,42.85714286
2709,679882,9,42.85714286
2710,679907,8,38.0952381
2711,679918,10,47.61904762
2712,679941,21,100.0
2713,679975,21,100.0
2714,680028,6,28.57142857
2715,680059,2,9.523809524
2716,680066,6,28.57142857
2717,680068,11,52.38095238
2718,680074,3,14.28571429
2719,680076,8,38.0952381
2720,680083,5,23.80952381
2721,680084,5,23.80952381
2722,680087,6,28.57142857
2724,680093,5,23.80952381
2725,680098,5,23.80952381
2726,680100,7,33.33333333
2727,680101,13,61.9047619
2728,680109,21,100.0
2729,680114,5,23.80952381
2730,680166,6,28.57142857
2731,680197,7,33.33333333
2732,680200,11,52.38095238
2733,680202,9,42.85714286
2734,680207,8,38.0952381
2735,680212,9,42.85714286
2736,680215,9,42.85714286
2737,680231,5,23.80952381
2738,680237,10,47.61904762
2739,680238,10,47.61904762
2740,680244,9,42.85714286
2741,680249,4,19.04761905
2742,680259,9,42.85714286
2743,680275,10,47.61904762
2744,680286,10,47.61904762
2745,680288,9,42.85714286
2746,680292,21,100.0
2747,680301,5,23.80952381
2748,680304,7,33.33333333
2749,680305,6,28.57142857
2750,680307,6,28.57142857
2751,680309,21,100.0
2752,680313,5,23.80952381
2753,680317,9,42.85714286
2754,680321,8,38.0952381
2755,680324,9,42.85714286
2756,680332,6,28.57142857
2757,680337,9,42.85714286
2758,680340,14,66.66666667
2759,680344,8,38.0952381
2760,680349,7,33.33333333
2761,680354,7,33.33333333
2762,680357,7,33.33333333
2763,680376,6,28.57142857
2764,680378,21,100.0
2765,680380,21,100.0
2766,680392,9,42.85714286
2767,680395,4,19.04761905
2768,680396,7,33.33333333
2769,680405,11,52.38095238
2770,680413,5,23.80952381
2771,680416,7,33.33333333
2772,680429,6,28.57142857
2773,680440,6,28.57142857
2774,680443,8,38.0952381
2775,680448,7,33.33333333
2776,680454,10,47.61904762
2777,680460,9,42.85714286
2778,680482,5,23.80952381
2779,680487,6,28.57142857
2781,680490,5,23.80952381
2782,680491,9,42.85714286
2783,680492,8,38.0952381
2784,680494,8,38.0952381
2785,680497,13,61.9047619
2786,680502,10,47.61904762
2787,680503,12,57.14285714
2788,680511,8,38.0952381
2789,680512,7,33.33333333
2790,680514,6,28.57142857
2791,680516,6,28.57142857
2792,680517,5,23.80952381
2793,680520,6,28.57142857
2794,680529,9,42.85714286
2795,680530,8,38.0952381
2796,680531,11,52.38095238
2797,680542,6,28.57142857
2799,680543,6,28.57142857
2800,680549,5,23.80952381
2801,680562,6,28.57142857
2802,680564,8,38.0952381
2803,680571,9,42.85714286
2804,680573,6,28.57142857
2805,680575,6,28.57142857
2806,680584,6,28.57142857
2807,680585,21,100.0
2808,680601,13,61.9047619
2809,680602,8,38.0952381
2810,680608,5,23.80952381
2812,680623,10,47.61904762
2813,680625,10,47.61904762
2814,680631,3,14.28571429
2815,680636,6,28.57142857
2816,680653,7,33.33333333
2817,680706,5,23.80952381
2818,680740,13,61.9047619
2819,680742,9,42.85714286
2820,680751,6,28.57142857
2821,680761,21,100.0
2822,680773,6,28.57142857
2823,680797,6,28.57142857
2824,680801,6,28.57142857
2825,680818,8,38.0952381
2826,680819,6,28.57142857
2827,680829,6,28.57142857
2828,680830,9,42.85714286
2829,680849,6,28.57142857
2830,680874,5,23.80952381
2831,680878,6,28.57142857
2832,680882,5,23.80952381
2833,680885,7,33.33333333
2834,680900,6,28.57142857
2835,680906,6,28.57142857
2836,680914,5,23.80952381
2837,680920,11,52.38095238
2838,680921,8,38.0952381
2839,680926,8,38.0952381
2840,680932,21,100.0
2841,680938,18,85.71428571
2842,680959,18,85.71428571
2843,680972,6,28.57142857
2844,680975,10,47.61904762
2845,680982,6,28.57142857
2846,680987,7,33.33333333
2847,680990,6,28.57142857
2848,680996,7,33.33333333
2849,681008,10,47.61904762
2850,681013,21,100.0
2851,681019,5,23.80952381
2852,681023,9,42.85714286
2853,681026,8,38.0952381
2854,681039,9,42.85714286
2855,681046,9,42.85714286
2856,681052,6,28.57142857
2857,681055,9,42.85714286
2858,681056,12,57.14285714
2859,681096,8,38.0952381
2860,681109,7,33.33333333
2861,681138,6,28.57142857
2862,681146,5,23.80952381
2863,681147,5,23.80952381
2864,681148,5,23.80952381
2865,681155,21,100.0
2866,681160,10,47.61904762
2867,681164,7,33.33333333
2868,681165,8,38.0952381
2869,681169,21,100.0
2870,681171,6,28.57142857
2871,681178,8,38.0952381
2872,681180,7,33.33333333
2873,681181,6,28.57142857
2874,681191,0,0.0
2875,681219,8,38.0952381
2876,681262,9,42.85714286
2877,681277,9,42.85714286
2878,681319,7,33.33333333
2879,681328,8,38.0952381
2880,681331,4,19.04761905
2881,681333,0,0.0
2883,681366,6,28.57142857
2884,681385,5,23.80952381
2885,681388,5,23.80952381
2886,681400,10,47.61904762
2887,681408,9,42.85714286
2889,681410,10,47.61904762
2890,681425,10,47.61904762
2891,681445,5,23.80952381
2892,681456,6,28.57142857
2893,681460,12,57.14285714
2894,681469,5,23.80952381
2895,681487,12,57.14285714
2896,681494,7,33.33333333
2897,681498,15,71.42857143
2898,681501,9,42.85714286
2899,681507,7,33.33333333
2900,681508,6,28.57142857
2901,681518,5,23.80952381
2902,681536,11,52.38095238
2903,681537,8,38.0952381
2904,681538,6,28.57142857
2905,681539,6,28.57142857
2906,681547,16,76.19047619
2907,681579,6,28.57142857
2908,681624,6,28.57142857
2909,681626,8,38.0952381
2910,681637,10,47.61904762
2911,681667,8,38.0952381
2912,681681,7,33.33333333
2914,681686,8,38.0952381
2915,681687,20,95.23809524
2916,681692,6,28.57142857
2918,681719,21,100.0
2919,681764,6,28.57142857
2920,681767,10,47.61904762
2921,681781,8,38.0952381
2922,681800,9,42.85714286
2923,681825,5,23.80952381
2924,681831,6,28.57142857
2928,681853,6,28.57142857
2930,681854,21,100.0
2931,681894,9,42.85714286
2932,681896,6,28.57142857
2933,681904,12,57.14285714
2934,681916,9,42.85714286
2935,681919,10,47.61904762
2936,681922,5,23.80952381
2937,681925,5,23.80952381
2938,681926,6,28.57142857
2940,681927,10,47.61904762
2941,681951,20,95.23809524
2942,681963,10,47.61904762
2943,681974,7,33.33333333
2944,682002,8,38.0952381
2945,682011,9,42.85714286
2946,682036,6,28.57142857
2947,682067,2,9.523809524
2948,682090,6,28.57142857
2950,682096,9,42.85714286
2951,682097,4,19.04761905
2952,682098,9,42.85714286
2953,682105,10,47.61904762
2954,682106,6,28.57142857
2955,682118,19,90.47619048
2956,682122,6,28.57142857
2957,682133,9,42.85714286
2958,682145,14,66.66666667
2959,682162,7,33.33333333
2960,682171,6,28.57142857
2961,682172,8,38.0952381
2962,682178,5,23.80952381
2963,682179,5,23.80952381
2964,682182,5,23.80952381
2965,682185,21,100.0
2966,682197,9,42.85714286
2967,682201,5,23.80952381
2968,682220,11,52.38095238
2969,682240,8,38.0952381
2970,682269,6,28.57142857
2971,682285,21,100.0
2972,682306,21,100.0
2973,682322,21,100.0
2974,682355,12,57.14285714
2975,682366,6,28.57142857
2976,682369,5,23.80952381
2977,682374,6,28.57142857
2978,682376,5,23.80952381
2979,682382,21,100.0
2980,682391,6,28.57142857
2981,682406,8,38.0952381
2982,682417,9,42.85714286
2983,682421,6,28.57142857
2984,682432,5,23.80952381
2985,682436,6,28.57142857
2986,682439,7,33.33333333
2987,682449,6,28.57142857
2988,682456,8,38.0952381
2989,682457,4,19.04761905
2990,682472,8,38.0952381
2991,682489,7,33.33333333
2992,682514,8,38.0952381
2993,682516,5,23.80952381
2994,682562,9,42.85714286
2995,682576,5,23.80952381
2996,682614,8,38.0952381
2998,682630,5,23.80952381
2999,682640,6,28.57142857
3000,682645,6,28.57142857
3001,682659,10,47.61904762
3002,682660,5,23.80952381
3003,682667,6,28.57142857
3004,682668,6,28.57142857
3005,682676,5,23.80952381
3006,682685,6,28.57142857
3007,682704,6,28.57142857
3008,682781,6,28.57142857
3009,682785,6,28.57142857
3010,682842,6,28.57142857
3011,682852,8,38.0952381
3012,682868,10,47.61904762
3013,682879,9,42.85714286
3014,682880,11,52.38095238
3015,682882,9,42.85714286
3016,682909,5,23.80952381
3017,682923,9,42.85714286
3018,682936,4,19.04761905
3019,683002,6,28.57142857
3020,683013,8,38.0952381
3021,683015,7,33.33333333
3023,683042,8,38.0952381
3024,683061,7,33.33333333
3025,683083,10,47.61904762
3026,683103,6,28.57142857
3027,683104,7,33.33333333
3028,683111,10,47.61904762
3029,683115,6,28.57142857
3030,683117,7,33.33333333
3031,683141,5,23.80952381
3032,683182,6,28.57142857
3033,683195,6,28.57142857
3034,683212,8,38.0952381
3035,683215,6,28.57142857
3036,683221,5,23.80952381
3037,683289,6,28.57142857
3039,683292,2,9.523809524
3040,683306,21,100.0
3041,683307,11,52.38095238
3042,683311,5,23.80952381
3043,683322,9,42.85714286
3044,683332,9,42.85714286
3045,683362,6,28.57142857
3046,683371,10,47.61904762
3047,683389,5,23.80952381
3048,683465,8,38.0952381
3049,683495,6,28.57142857
3050,683507,5,23.80952381
3051,683508,4,19.04761905
3052,683527,7,33.33333333
3053,683528,8,38.0952381
3054,683534,6,28.57142857
3055,683540,6,28.57142857
3056,683573,7,33.33333333
3057,683579,8,38.0952381
3058,683591,10,47.61904762
3059,683594,5,23.80952381
3060,683609,5,23.80952381
3061,683613,9,42.85714286
3062,683623,10,47.61904762
3063,683633,3,14.28571429
3064,683636,6,28.57142857
3065,683653,13,61.9047619
3066,683660,4,19.04761905
3067,683672,8,38.0952381
3068,683677,9,42.85714286
3069,683682,12,57.14285714
3070,683706,8,38.0952381
3071,683707,8,38.0952381
3072,683747,6,28.57142857
3073,683778,8,38.0952381
3074,683795,5,23.80952381
3075,683806,4,19.04761905
3076,683837,6,28.57142857
3077,683844,6,28.57142857
3078,683876,5,23.80952381
3079,683993,10,47.61904762
3080,684007,9,42.85714286
3081,684021,6,28.57142857
3082,684040,6,28.57142857
3083,684042,8,38.0952381
3084,684067,10,47.61904762
3085,684069,5,23.80952381
3086,684101,21,100.0
3087,684131,8,38.0952381
3088,684149,5,23.80952381
3089,684154,5,23.80952381
3090,684160,6,28.57142857
3091,684171,11,52.38095238
3092,684180,9,42.85714286
3093,684203,21,100.0
3094,684210,6,28.57142857
3095,684225,5,23.80952381
3096,684238,5,23.80952381
3097,684240,9,42.85714286
3098,684242,10,47.61904762
3099,684249,6,28.57142857
3100,684323,8,38.0952381
3101,684324,5,23.80952381
3102,684329,7,33.33333333
3103,684338,6,28.57142857
3104,684341,5,23.80952381
3105,684379,5,23.80952381
3106,684384,6,28.57142857
3107,684387,0,0.0
3109,684388,6,28.57142857
3110,684391,11,52.38095238
3111,684400,6,28.57142857
3112,684401,8,38.0952381
3113,684407,5,23.80952381
3114,684417,8,38.0952381
3115,684422,6,28.57142857
3116,684426,21,100.0
3117,684443,15,71.42857143
3118,684453,18,85.71428571
3119,684473,7,33.33333333
3120,684490,8,38.0952381
3121,684510,6,28.57142857
3122,684515,10,47.61904762
3123,684520,6,28.57142857
3124,684551,6,28.57142857
3125,684559,8,38.0952381
3126,684565,9,42.85714286
3127,684566,8,38.0952381
3128,684635,7,33.33333333
3129,684701,8,38.0952381
3130,684730,5,23.80952381
3131,684738,6,28.57142857
3132,684755,21,100.0
3133,684757,9,42.85714286
3134,684759,8,38.0952381
3135,684774,6,28.57142857
3136,684786,12,57.14285714
3137,684789,9,42.85714286
3138,684798,5,23.80952381
3139,684804,5,23.80952381
3141,684809,6,28.57142857
3142,684819,8,38.0952381
3143,684828,6,28.57142857
3144,684839,5,23.80952381
3145,684853,8,38.0952381
3146,684860,21,100.0
3147,684861,12,57.14285714
3148,684866,6,28.57142857
3149,684868,5,23.80952381
3150,684888,14,66.66666667
3151,684896,5,23.80952381
3152,684906,9,42.85714286
3153,684908,6,28.57142857
3154,684910,6,28.57142857
3155,684965,9,42.85714286
3156,684992,9,42.85714286
3157,685014,9,42.85714286
3158,685017,6,28.57142857
3159,685026,6,28.57142857
3160,685065,6,28.57142857
3161,685070,5,23.80952381
3162,685071,4,19.04761905
3163,685081,7,33.33333333
3164,685084,5,23.80952381
3165,685091,9,42.85714286
3166,685092,9,42.85714286
3167,685097,5,23.80952381
3168,685098,6,28.57142857
3169,685103,3,14.28571429
3170,685106,21,100.0
3171,685111,6,28.57142857
3173,685116,8,38.0952381
3174,685120,6,28.57142857
3175,685128,17,80.95238095
3176,685129,10,47.61904762
3177,685146,6,28.57142857
3178,685154,6,28.57142857
3179,685156,9,42.85714286
3180,685165,10,47.61904762
3181,685181,12,57.14285714
3182,685185,11,52.38095238
3183,685196,21,100.0
3184,685198,6,28.57142857
3186,685201,9,42.85714286
3187,685208,6,28.57142857
3188,685235,21,100.0
3189,685237,2,9.523809524
3190,685255,21,100.0
3191,685264,7,33.33333333
3192,685270,6,28.57142857
3193,685298,7,33.33333333
3194,685302,7,33.33333333
3195,685327,8,38.0952381
3196,685336,5,23.80952381
3197,685368,10,47.61904762
3198,685375,8,38.0952381
3199,685398,6,28.57142857
3200,685406,5,23.80952381
3201,685447,9,42.85714286
3202,685462,10,47.61904762
3203,685470,4,19.04761905
3205,685482,8,38.0952381
3206,685484,8,38.0952381
3207,685487,7,33.33333333
3208,685503,7,33.33333333
3209,685508,6,28.57142857
3210,685518,5,23.80952381
3211,685522,12,57.14285714
3212,685549,5,23.80952381
3213,685559,8,38.0952381
3214,685575,6,28.57142857
3217,685636,11,52.38095238
3218,685644,7,33.33333333
3219,685664,21,100.0
3220,685680,9,42.85714286
3221,685681,6,28.57142857
3222,685693,9,42.85714286
3223,685713,7,33.33333333
3224,685731,10,47.61904762
3225,685738,4,19.04761905
3226,685762,6,28.57142857
3227,685772,6,28.57142857
3228,685782,6,28.57142857
3229,685794,8,38.0952381
3230,685803,7,33.33333333
3231,685805,6,28.57142857
3232,685809,9,42.85714286
3233,685833,5,23.80952381
3234,685834,13,61.9047619
3235,685850,10,47.61904762
3236,685869,8,38.0952381
3237,685875,5,23.80952381
3238,685877,9,42.85714286
3239,685900,6,28.57142857
3240,685910,5,23.80952381
3241,685911,12,57.14285714
3242,685923,5,23.80952381
3243,685940,21,100.0
3244,685943,21,100.0
3245,685976,16,76.19047619
3246,685978,3,14.28571429
3247,685980,9,42.85714286
3248,686005,6,28.57142857
3249,686007,9,42.85714286
3250,686012,5,23.80952381
3251,686013,7,33.33333333
3252,686016,8,38.0952381
3253,686022,6,28.57142857
3254,686027,9,42.85714286
3255,686036,8,38.0952381
3256,686037,6,28.57142857
3257,686040,10,47.61904762
3258,686057,6,28.57142857
3259,686062,9,42.85714286
3260,686067,6,28.57142857
3261,686071,8,38.0952381
3262,686073,6,28.57142857
3263,686082,10,47.61904762
3264,686090,9,42.85714286
3265,686093,8,38.0952381
3266,686115,10,47.61904762
3267,686120,8,38.0952381
3268,686134,5,23.80952381
3269,686146,7,33.33333333
3270,686148,6,28.57142857
3272,686179,15,71.42857143
3273,686189,6,28.57142857
3274,686198,6,28.57142857
3275,686199,8,38.0952381
3276,686202,21,100.0
3277,686206,10,47.61904762
3278,686207,6,28.57142857
3279,686211,5,23.80952381
3280,686216,5,23.80952381
3281,686217,10,47.61904762
3282,686227,11,52.38095238
3283,686232,5,23.80952381
3284,686244,11,52.38095238
3285,686260,20,95.23809524
3286,686299,6,28.57142857
3287,686316,6,28.57142857
3288,686317,11,52.38095238
3289,686318,6,28.57142857
3290,686346,6,28.57142857
3291,686356,8,38.0952381
3292,686358,6,28.57142857
3293,686370,8,38.0952381
3294,686371,8,38.0952381
3295,686379,6,28.57142857
3296,686382,5,23.80952381
3297,686388,8,38.0952381
3298,686391,6,28.57142857
3299,686392,16,76.19047619
3300,686396,8,38.0952381
3301,686405,10,47.61904762
3302,686407,8,38.0952381
3303,686415,11,52.38095238
3304,686416,21,100.0
3305,686417,21,100.0
3306,686420,11,52.38095238
3307,686422,4,19.04761905
3308,686432,9,42.85714286
3309,686436,10,47.61904762
3310,686441,8,38.0952381
3311,686447,17,80.95238095
3312,686452,6,28.57142857
3313,686467,8,38.0952381
3314,686472,8,38.0952381
3315,686486,6,28.57142857
3316,686514,6,28.57142857
3317,686519,4,19.04761905
3318,686520,5,23.80952381
3319,686537,9,42.85714286
3320,686550,8,38.0952381
3321,686572,21,100.0
3322,686577,7,33.33333333
3323,686588,21,100.0
3324,686597,4,19.04761905
3327,686601,7,33.33333333
3328,686624,5,23.80952381
3329,686627,7,33.33333333
3330,686628,6,28.57142857
3331,686672,5,23.80952381
3332,686674,7,33.33333333
3333,686680,6,28.57142857
3334,686681,5,23.80952381
3335,686683,8,38.0952381
3336,686731,7,33.33333333
3337,686733,6,28.57142857
3338,686736,6,28.57142857
3339,686737,5,23.80952381
3340,686740,5,23.80952381
3341,686745,6,28.57142857
3342,686750,9,42.85714286
3343,686752,6,28.57142857
3344,686757,8,38.0952381
3345,686771,7,33.33333333
3346,686775,9,42.85714286
3347,686781,16,76.19047619
3348,686815,9,42.85714286
3349,686829,9,42.85714286
3350,686841,5,23.80952381
3351,686866,6,28.57142857
3353,686870,9,42.85714286
3354,686879,0,0.0
3355,686880,5,23.80952381
3356,686882,13,61.9047619
3357,686904,7,33.33333333
3358,686905,8,38.0952381
3359,686908,6,28.57142857
3360,686921,8,38.0952381
