a,theta_true,theta_hat,rmse_overall
1.5,-2.5,-2.0112171305976276,0.45403934399963886
1.5,-2.5,-2.2563950949091023,0.45403934399963886
1.5,-2.5,-1.7784069450709319,0.45403934399963886
1.5,-2.5,-2.2537946363645065,0.45403934399963886
1.5,-2.5,-1.5493988969281856,0.45403934399963886
1.5,-2.5,-2.8045158702687747,0.45403934399963886
1.5,-2.5,-2.005474643596078,0.45403934399963886
1.5,-2.5,-2.5195553006631997,0.45403934399963886
1.5,-2.5,-2.009687776506269,0.45403934399963886
1.5,-2.5,-3.104327109257124,0.45403934399963886
1.5,-2.5,-2.0032143829039817,0.45403934399963886
1.5,-2.5,-2.2537946363645065,0.45403934399963886
1.5,-2.5,-2.2504161101477536,0.45403934399963886
1.5,-2.5,-2.519098789746325,0.45403934399963886
1.5,-2.5,-2.0107269337910556,0.45403934399963886
1.5,-2.5,-1.8172446520492678,0.45403934399963886
1.5,-2.5,-2.010726933791055,0.45403934399963886
1.5,-2.5,-2.0107269337910556,0.45403934399963886
1.5,-2.5,-2.2535351117274787,0.45403934399963886
1.5,-2.5,-2.2563950949091023,0.45403934399963886
1.5,-2.5,-1.778406945070933,0.45403934399963886
1.5,-2.5,-2.517444651390985,0.45403934399963886
1.5,-2.5,-2.01121713059763,0.45403934399963886
1.5,-2.5,-2.009687776506265,0.45403934399963886
1.5,-2.5,-1.778406945070933,0.45403934399963886
1.5,-2.5,-2.010726933791055,0.45403934399963886
1.5,-2.5,-2.010037517359231,0.45403934399963886
1.5,-2.5,-1.5517829353242019,0.45403934399963886
1.5,-2.5,-1.7750425518671946,0.45403934399963886
1.5,-2.5,-2.254544384549556,0.45403934399963886
1.5,-2.5,-2.222328514767349,0.45403934399963886
1.5,-2.5,-2.2552634580638435,0.45403934399963886
1.5,-2.5,-1.7737073631454845,0.45403934399963886
1.5,-2.5,-2.8051173918430083,0.45403934399963886
1.5,-2.5,-2.7861619953967387,0.45403934399963886
1.5,-2.5,-2.011217130597628,0.45403934399963886
1.5,-2.5,-2.256395094909102,0.45403934399963886
1.5,-2.5,-1.7755179909173529,0.45403934399963886
1.5,-2.5,-1.778406945070933,0.45403934399963886
1.5,-2.5,-1.5539223622334988,0.45403934399963886
1.5,-2.5,-2.008719124031007,0.45403934399963886
1.5,-2.5,-2.010377964912836,0.45403934399963886
1.5,-2.5,-1.9996198822147897,0.45403934399963886
1.5,-2.5,-1.7777454940052153,0.45403934399963886
1.5,-2.5,-2.5195553006631926,0.45403934399963886
1.5,-2.5,-1.7772734519148068,0.45403934399963886
1.5,-2.5,-1.5436594829888888,0.45403934399963886
1.5,-2.5,-2.5151209537599297,0.45403934399963886
1.5,-2.0,-1.3337646151909872,0.45403934399963886
1.5,-2.0,-2.518381294718842,0.45403934399963886
1.5,-2.0,-1.7777454940052146,0.45403934399963886
1.5,-2.0,-1.7707162930604616,0.45403934399963886
1.5,-2.0,-1.7763436783447235,0.45403934399963886
1.5,-2.0,-1.5828289230354735,0.45403934399963886
1.5,-2.0,-1.5539223622334988,0.45403934399963886
1.5,-2.0,-1.1156518216505908,0.45403934399963886
1.5,-2.0,-1.7711982161193918,0.45403934399963886
1.5,-2.0,-1.5436594829888879,0.45403934399963886
1.5,-2.0,-1.539802293143594,0.45403934399963886
1.5,-2.0,-1.7707162930604614,0.45403934399963886
1.5,-2.0,-2.2552634580638435,0.45403934399963886
1.5,-2.0,-1.5530307925718216,0.45403934399963886
1.5,-2.0,-0.925701921119466,0.45403934399963886
1.5,-2.0,-0.7109593257980347,0.45403934399963886
1.5,-2.0,-1.3572702514351653,0.45403934399963886
1.5,-2.0,-1.776817140602805,0.45403934399963886
1.5,-2.0,-1.5500434373808445,0.45403934399963886
1.5,-2.0,-1.1195071427403613,0.45403934399963886
1.5,-2.0,-1.3297690433300462,0.45403934399963886
1.5,-2.0,-2.010726933791056,0.45403934399963886
1.5,-2.0,-2.010037517359233,0.45403934399963886
1.5,-2.0,-1.5484942326701194,0.45403934399963886
1.5,-2.0,-1.136462719191949,0.45403934399963886
1.5,-2.0,-1.7784069450709326,0.45403934399963886
1.5,-2.0,-2.0112171305976276,0.45403934399963886
1.5,-2.0,-2.010726933791055,0.45403934399963886
1.5,-2.0,-1.7732291896773857,0.45403934399963886
1.5,-2.0,-1.778406945070933,0.45403934399963886
1.5,-2.0,-1.3288945244397865,0.45403934399963886
1.5,-2.0,-1.7672613674085107,0.45403934399963886
1.5,-2.0,-1.7707162930604605,0.45403934399963886
1.5,-2.0,-2.2557747142740348,0.45403934399963886
1.5,-2.0,-1.17054003689162,0.45403934399963886
1.5,-2.0,-1.7734354694767593,0.45403934399963886
1.5,-2.0,-1.8289047527519458,0.45403934399963886
1.5,-2.0,-1.3349651729047127,0.45403934399963886
1.5,-2.0,-1.1590623757342815,0.45403934399963886
1.5,-2.0,-1.5517829353242067,0.45403934399963886
1.5,-2.0,-2.0112171305976276,0.45403934399963886
1.5,-2.0,-1.7784069450709328,0.45403934399963886
1.5,-2.0,-1.7784069450709319,0.45403934399963886
1.5,-2.0,-1.7777454940052144,0.45403934399963886
1.5,-2.0,-0.7768520831310541,0.45403934399963886
1.5,-2.0,-1.5517829353242016,0.45403934399963886
1.5,-2.0,-2.011217130597629,0.45403934399963886
1.5,-2.0,-2.254803094432404,0.45403934399963886
1.5,-2.0,-2.2537946363645154,0.45403934399963886
1.5,-2.0,-1.7772734519148072,0.45403934399963886
1.5,-1.5,-1.3349651729047143,0.45403934399963886
1.5,-1.5,-1.3222229182508856,0.45403934399963886
1.5,-1.5,-1.3734393140842749,0.45403934399963886
1.5,-1.5,-1.1376096337286596,0.45403934399963886
1.5,-1.5,-0.8967353833528168,0.45403934399963886
1.5,-1.5,-2.0032143829039812,0.45403934399963886
1.5,-1.5,-1.119507142740365,0.45403934399963886
1.5,-1.5,-1.1178923013531892,0.45403934399963886
1.5,-1.5,-1.1156518216505922,0.45403934399963886
1.5,-1.5,-1.332901210660358,0.45403934399963886
1.5,-1.5,-1.3297690433300473,0.45403934399963886
1.5,-1.5,-1.551782935324201,0.45403934399963886
1.5,-1.5,-1.7784069450709326,0.45403934399963886
1.5,-1.5,-0.9038036178765301,0.45403934399963886
1.5,-1.5,-0.680788256780178,0.45403934399963886
1.5,-1.5,-1.117892301353189,0.45403934399963886
1.5,-1.5,-1.7768171406028046,0.45403934399963886
1.5,-1.5,-1.1144752248428433,0.45403934399963886
1.5,-1.5,-1.1178923013531838,0.45403934399963886
1.5,-1.5,-1.3288945244397863,0.45403934399963886
1.5,-1.5,-1.553030792571822,0.45403934399963886
1.5,-1.5,-0.9310645012799685,0.45403934399963886
1.5,-1.5,-1.3265741047890924,0.45403934399963886
1.5,-1.5,-1.3320905551289637,0.45403934399963886
1.5,-1.5,-1.5517829353242016,0.45403934399963886
1.5,-1.5,-1.3312224668535015,0.45403934399963886
1.5,-1.5,-1.3349651729047172,0.45403934399963886
1.5,-1.5,-1.1195071427403602,0.45403934399963886
1.5,-1.5,-1.1376096337286605,0.45403934399963886
1.5,-1.5,-2.2555215851829997,0.45403934399963886
1.5,-1.5,-1.552392426125921,0.45403934399963886
1.5,-1.5,-1.1125663296928152,0.45403934399963886
1.5,-1.5,-1.119507142740361,0.45403934399963886
1.5,-1.5,-1.5517829353242019,0.45403934399963886
1.5,-1.5,-1.332901210660328,0.45403934399963886
1.5,-1.5,-1.325963706841649,0.45403934399963886
1.5,-1.5,-1.3697434035673957,0.45403934399963886
1.5,-1.5,-1.3337646151909865,0.45403934399963886
1.5,-1.5,-1.3297690433300586,0.45403934399963886
1.5,-1.5,-1.5469827168565287,0.45403934399963886
1.5,-1.5,-1.5539223622334983,0.45403934399963886
1.5,-1.5,-0.9059727088252649,0.45403934399963886
1.5,-1.5,-0.7030515962322743,0.45403934399963886
1.5,-1.5,-0.902222137738407,0.45403934399963886
1.5,-1.5,-1.7784069450709346,0.45403934399963886
1.5,-1.5,-1.3222229182508805,0.45403934399963886
1.5,-1.5,-0.9008142947661941,0.45403934399963886
1.5,-1.5,-1.1195071427403627,0.45403934399963886
1.5,-1.5,-1.3349651729047127,0.45403934399963886
1.5,-1.5,-1.332090555128964,0.45403934399963886
1.5,-1.0,-0.7204842601946666,0.45403934399963886
1.5,-1.0,-0.6930231870189547,0.45403934399963886
1.5,-1.0,-1.1156518216506033,0.45403934399963886
1.5,-1.0,-0.7079849217896791,0.45403934399963886
1.5,-1.0,-0.7079849217896794,0.45403934399963886
1.5,-1.0,-0.8992179288076297,0.45403934399963886
1.5,-1.0,-1.114475224842845,0.45403934399963886
1.5,-1.0,-0.7129462724266316,0.45403934399963886
1.5,-1.0,-0.8970023861701342,0.45403934399963886
1.5,-1.0,-0.9310645012799684,0.45403934399963886
1.5,-1.0,-0.5100154767455322,0.45403934399963886
1.5,-1.0,-0.7150186227448879,0.45403934399963886
1.5,-1.0,-0.09646706986414713,0.45403934399963886
1.5,-1.0,-0.903803617876531,0.45403934399963886
1.5,-1.0,-0.9038036178765259,0.45403934399963886
1.5,-1.0,-0.9217243046191707,0.45403934399963886
1.5,-1.0,-0.7109593257980293,0.45403934399963886
1.5,-1.0,-0.5100154767455325,0.45403934399963886
1.5,-1.0,-0.0837356585473807,0.45403934399963886
1.5,-1.0,-0.902222137738406,0.45403934399963886
1.5,-1.0,-1.1178923013531907,0.45403934399963886
1.5,-1.0,-0.9059727088252647,0.45403934399963886
1.5,-1.0,-1.3349651729047123,0.45403934399963886
1.5,-1.0,-0.3221885439858351,0.45403934399963886
1.5,-1.0,-0.8629019445544052,0.45403934399963886
1.5,-1.0,-0.7059118790544423,0.45403934399963886
1.5,-1.0,-0.5100154767455322,0.45403934399963886
1.5,-1.0,-0.7079849217896794,0.45403934399963886
1.5,-1.0,-0.9403425278917662,0.45403934399963886
1.5,-1.0,-1.1195071427403631,0.45403934399963886
1.5,-1.0,-0.7059118790544425,0.45403934399963886
1.5,-1.0,-0.4972467041230904,0.45403934399963886
1.5,-1.0,-0.7109593257980295,0.45403934399963886
1.5,-1.0,-0.5100154767455316,0.45403934399963886
1.5,-1.0,-0.6930231870189522,0.45403934399963886
1.5,-1.0,-0.9059727088252644,0.45403934399963886
1.5,-1.0,-0.4950279679317324,0.45403934399963886
1.5,-1.0,-0.7281501428234829,0.45403934399963886
1.5,-1.0,-1.1113783289027328,0.45403934399963886
1.5,-1.0,-1.3256908586086,0.45403934399963886
1.5,-1.0,-0.9241593236628048,0.45403934399963886
1.5,-1.0,-0.9022221377384072,0.45403934399963886
1.5,-1.0,-0.9038036178765282,0.45403934399963886
1.5,-1.0,-0.9310645012799657,0.45403934399963886
1.5,-1.0,-0.7079849217896799,0.45403934399963886
1.5,-1.0,-1.1027060999853968,0.45403934399963886
1.5,-1.0,-0.2970213367339066,0.45403934399963886
1.5,-1.0,-1.3552261609662195,0.45403934399963886
1.5,-1.0,-0.4922475625906911,0.45403934399963886
1.5,-1.0,-0.6930231870189538,0.45403934399963886
1.5,-0.5,-0.49066226257326895,0.45403934399963886
1.5,-0.5,-0.929522880907905,0.45403934399963886
1.5,-0.5,-0.5100710242951645,0.45403934399963886
1.5,-0.5,-0.11755299302077234,0.45403934399963886
1.5,-0.5,-0.9180387041960225,0.45403934399963886
1.5,-0.5,0.07753262587426504,0.45403934399963886
1.5,-0.5,-1.334965172904711,0.45403934399963886
1.5,-0.5,-0.48844407319779404,0.45403934399963886
1.5,-0.5,-0.903803617876529,0.45403934399963886
1.5,-0.5,0.09900787094105346,0.45403934399963886
1.5,-0.5,-0.09646706986414778,0.45403934399963886
1.5,-0.5,-0.9059727088252595,0.45403934399963886
1.5,-0.5,-0.9038036178765282,0.45403934399963886
1.5,-0.5,-0.8897864457395086,0.45403934399963886
1.5,-0.5,-0.09298122684523455,0.45403934399963886
1.5,-0.5,-0.29934272227610975,0.45403934399963886
1.5,-0.5,-0.2943633634017204,0.45403934399963886
1.5,-0.5,-0.7088864219973099,0.45403934399963886
1.5,-0.5,-0.5174650208122514,0.45403934399963886
1.5,-0.5,-0.7030515962322691,0.45403934399963886
1.5,-0.5,-0.31206905491143977,0.45403934399963886
1.5,-0.5,-0.49502796793173204,0.45403934399963886
1.5,-0.5,-0.09900787094105297,0.45403934399963886
1.5,-0.5,-0.7239917597096128,0.45403934399963886
1.5,-0.5,-0.27923082326928605,0.45403934399963886
1.5,-0.5,-0.7079849217896752,0.45403934399963886
1.5,-0.5,-0.09900787094105408,0.45403934399963886
1.5,-0.5,-0.7079849217896816,0.45403934399963886
1.5,-0.5,-0.09646706986414626,0.45403934399963886
1.5,-0.5,-0.4972467041230911,0.45403934399963886
1.5,-0.5,-0.4972467041230924,0.45403934399963886
1.5,-0.5,-0.2930428830754974,0.45403934399963886
1.5,-0.5,-0.7079849217896826,0.45403934399963886
1.5,-0.5,-1.3320905551289646,0.45403934399963886
1.5,-0.5,0.11415040194345932,0.45403934399963886
1.5,-0.5,-0.7109593257980283,0.45403934399963886
1.5,-0.5,-0.4793902342430487,0.45403934399963886
1.5,-0.5,-0.29702133673390874,0.45403934399963886
1.5,-0.5,-0.924159323662805,0.45403934399963886
1.5,-0.5,-0.3120690549114435,0.45403934399963886
1.5,-0.5,-0.29072194814500774,0.45403934399963886
1.5,-0.5,-0.5131264526011401,0.45403934399963886
1.5,-0.5,-0.2466143927443548,0.45403934399963886
1.5,-0.5,-0.4922475625906953,0.45403934399963886
1.5,-0.5,-0.10223255030219604,0.45403934399963886
1.5,-0.5,-0.5016893191793477,0.45403934399963886
1.5,-0.5,-0.4922475625906903,0.45403934399963886
1.5,-0.5,-0.4972467041230899,0.45403934399963886
1.5,-0.5,0.11415040194345999,0.45403934399963886
1.5,-0.5,-0.497246704123085,0.45403934399963886
1.5,0.0,0.09900787094105243,0.45403934399963886
1.5,0.0,0.2632729284531282,0.45403934399963886
1.5,0.0,0.8896022196307237,0.45403934399963886
1.5,0.0,-0.09900787094105364,0.45403934399963886
1.5,0.0,0.09900787094105454,0.45403934399963886
1.5,0.0,-0.09646706986415117,0.45403934399963886
1.5,0.0,0.29436336340172015,0.45403934399963886
1.5,0.0,-0.09900787094105586,0.45403934399963886
1.5,0.0,-0.27283192554334057,0.45403934399963886
1.5,0.0,-0.7370415338147731,0.45403934399963886
1.5,0.0,0.3068822717713297,0.45403934399963886
1.5,0.0,-0.7239917597096139,0.45403934399963886
1.5,0.0,-0.29934272227610936,0.45403934399963886
1.5,0.0,0.3256791931980438,0.45403934399963886
1.5,0.0,-0.31206905491144277,0.45403934399963886
1.5,0.0,0.5100154767455325,0.45403934399963886
1.5,0.0,0.3120690549114452,0.45403934399963886
1.5,0.0,-0.2943633634017161,0.45403934399963886
1.5,0.0,0.49502796793173226,0.45403934399963886
1.5,0.0,0.4950279679317318,0.45403934399963886
1.5,0.0,0.4755001476045696,0.45403934399963886
1.5,0.0,-0.3153226760956128,0.45403934399963886
1.5,0.0,0.1141504019434591,0.45403934399963886
1.5,0.0,-0.09900787094105341,0.45403934399963886
1.5,0.0,-0.11415040194346504,0.45403934399963886
1.5,0.0,0.2815842111254376,0.45403934399963886
1.5,0.0,-0.27283192554334046,0.45403934399963886
1.5,0.0,0.10143654502013986,0.45403934399963886
1.5,0.0,0.2943633634017216,0.45403934399963886
1.5,0.0,-0.29702133673391207,0.45403934399963886
1.5,0.0,0.5100154767455313,0.45403934399963886
1.5,0.0,0.9022221377384111,0.45403934399963886
1.5,0.0,0.11415040194346046,0.45403934399963886
1.5,0.0,0.24642242156162894,0.45403934399963886
1.5,0.0,-0.08017751345081295,0.45403934399963886
1.5,0.0,-0.294363363401721,0.45403934399963886
1.5,0.0,0.9059727088252646,0.45403934399963886
1.5,0.0,-0.29436336340171887,0.45403934399963886
1.5,0.0,-0.2993427222761096,0.45403934399963886
1.5,0.0,-0.09646706986414962,0.45403934399963886
1.5,0.0,-0.4975222701877825,0.45403934399963886
1.5,0.0,-0.09900787094105332,0.45403934399963886
1.5,0.0,-0.09900787094105318,0.45403934399963886
1.5,0.0,-0.09646706986414784,0.45403934399963886
1.5,0.0,0.09900787094105333,0.45403934399963886
1.5,0.0,0.6930231870189529,0.45403934399963886
1.5,0.0,-0.25985109759394126,0.45403934399963886
1.5,0.0,0.4950279679317312,0.45403934399963886
1.5,0.0,-0.29702133673390757,0.45403934399963886
1.5,0.0,-0.07369310090968906,0.45403934399963886
1.5,0.5,0.49224756259069136,0.45403934399963886
1.5,0.5,1.3552261609662217,0.45403934399963886
1.5,0.5,0.312069054911442,0.45403934399963886
1.5,0.5,-0.07535589969550952,0.45403934399963886
1.5,0.5,0.6930231870189518,0.45403934399963886
1.5,0.5,0.5100154767455324,0.45403934399963886
1.5,0.5,0.49724670412308974,0.45403934399963886
1.5,0.5,0.7059118790544412,0.45403934399963886
1.5,0.5,-0.11415040194346143,0.45403934399963886
1.5,0.5,0.7060260728783834,0.45403934399963886
1.5,0.5,0.29072194814501073,0.45403934399963886
1.5,0.5,0.13910152571111753,0.45403934399963886
1.5,0.5,0.11415040194345878,0.45403934399963886
1.5,0.5,0.6930231870189523,0.45403934399963886
1.5,0.5,0.6901148675499187,0.45403934399963886
1.5,0.5,0.31206905491144366,0.45403934399963886
1.5,0.5,0.0990078709410535,0.45403934399963886
1.5,0.5,0.6930231870189552,0.45403934399963886
1.5,0.5,0.2970213367339083,0.45403934399963886
1.5,0.5,0.29702133673390924,0.45403934399963886
1.5,0.5,0.29436336340172076,0.45403934399963886
1.5,0.5,0.7079849217896808,0.45403934399963886
1.5,0.5,0.7079849217896811,0.45403934399963886
1.5,0.5,0.9310645012799691,0.45403934399963886
1.5,0.5,0.3197479914004979,0.45403934399963886
1.5,0.5,0.10143654502014078,0.45403934399963886
1.5,0.5,0.5131264526011395,0.45403934399963886
1.5,0.5,0.2943633634017209,0.45403934399963886
1.5,0.5,0.6930231870189539,0.45403934399963886
1.5,0.5,0.10223255030219701,0.45403934399963886
1.5,0.5,0.10143654502013873,0.45403934399963886
1.5,0.5,0.3120690549114439,0.45403934399963886
1.5,0.5,0.9022221377384075,0.45403934399963886
1.5,0.5,0.7061765902839169,0.45403934399963886
1.5,0.5,0.7079849217896808,0.45403934399963886
1.5,0.5,0.2832362132154173,0.45403934399963886
1.5,0.5,-0.09900787094105339,0.45403934399963886
1.5,0.5,0.10143654502014064,0.45403934399963886
1.5,0.5,-0.09900787094105436,0.45403934399963886
1.5,0.5,0.5100154767455325,0.45403934399963886
1.5,0.5,-0.3068822717713293,0.45403934399963886
1.5,0.5,0.49502796793173,0.45403934399963886
1.5,0.5,0.47939023424304855,0.45403934399963886
1.5,0.5,1.1195071427403627,0.45403934399963886
1.5,0.5,-0.09646706986414795,0.45403934399963886
1.5,0.5,0.8928761361610976,0.45403934399963886
1.5,0.5,0.680984412463166,0.45403934399963886
1.5,0.5,0.12473137432128871,0.45403934399963886
1.5,0.5,0.9059727088252646,0.45403934399963886
1.5,0.5,1.1376096337286608,0.45403934399963886
1.5,1.0,1.5500434373808225,0.45403934399963886
1.5,1.0,0.6901148675499198,0.45403934399963886
1.5,1.0,0.9150844181147809,0.45403934399963886
1.5,1.0,0.7059118790544417,0.45403934399963886
1.5,1.0,0.7150186227448899,0.45403934399963886
1.5,1.0,1.1178923013531896,0.45403934399963886
1.5,1.0,1.1178923013531885,0.45403934399963886
1.5,1.0,0.6930231870189532,0.45403934399963886
1.5,1.0,0.49502796793173104,0.45403934399963886
1.5,1.0,1.1429111352495833,0.45403934399963886
1.5,1.0,0.7312667781485096,0.45403934399963886
1.5,1.0,1.1195071427403633,0.45403934399963886
1.5,1.0,1.119507142740363,0.45403934399963886
1.5,1.0,1.1195071427403598,0.45403934399963886
1.5,1.0,0.6037036409849841,0.45403934399963886
1.5,1.0,0.6901148675499201,0.45403934399963886
1.5,1.0,1.333764615190988,0.45403934399963886
1.5,1.0,1.1178923013531905,0.45403934399963886
1.5,1.0,0.9022221377384071,0.45403934399963886
1.5,1.0,0.9257019211194664,0.45403934399963886
1.5,1.0,1.551782935324202,0.45403934399963886
1.5,1.0,1.333764615190988,0.45403934399963886
1.5,1.0,1.1167240985419373,0.45403934399963886
1.5,1.0,0.7109593257980269,0.45403934399963886
1.5,1.0,0.7079849217896828,0.45403934399963886
1.5,1.0,0.2970213367339092,0.45403934399963886
1.5,1.0,1.144983143775117,0.45403934399963886
1.5,1.0,1.1195071427403647,0.45403934399963886
1.5,1.0,1.1680993784696985,0.45403934399963886
1.5,1.0,0.5003026057568107,0.45403934399963886
1.5,1.0,1.1097215021278684,0.45403934399963886
1.5,1.0,0.4793902342430485,0.45403934399963886
1.5,1.0,0.4793902342430495,0.45403934399963886
1.5,1.0,1.119507142740363,0.45403934399963886
1.5,1.0,0.6879723823338315,0.45403934399963886
1.5,1.0,0.5154246903053443,0.45403934399963886
1.5,1.0,1.1178923013531907,0.45403934399963886
1.5,1.0,1.1195071427403633,0.45403934399963886
1.5,1.0,0.29436336340172065,0.45403934399963886
1.5,1.0,1.117892301353191,0.45403934399963886
1.5,1.0,0.49502796793173376,0.45403934399963886
1.5,1.0,1.7567674166251304,0.45403934399963886
1.5,1.0,1.1195071427403624,0.45403934399963886
1.5,1.0,1.1074233563108717,0.45403934399963886
1.5,1.0,0.969226842449648,0.45403934399963886
1.5,1.0,1.3300072917614199,0.45403934399963886
1.5,1.0,0.4793902342430497,0.45403934399963886
1.5,1.0,1.3320905551289646,0.45403934399963886
1.5,1.0,0.9008142947661955,0.45403934399963886
1.5,1.0,1.3337646151910094,0.45403934399963886
1.5,1.5,1.502896512156445,0.45403934399963886
1.5,1.5,1.7768171406028057,0.45403934399963886
1.5,1.5,1.7711982161193898,0.45403934399963886
1.5,1.5,1.1128341878790624,0.45403934399963886
1.5,1.5,0.8970023861701361,0.45403934399963886
1.5,1.5,0.9180387041960238,0.45403934399963886
1.5,1.5,0.9180387041960221,0.45403934399963886
1.5,1.5,1.1178923013531896,0.45403934399963886
1.5,1.5,1.3349651729047127,0.45403934399963886
1.5,1.5,1.325963706841649,0.45403934399963886
1.5,1.5,1.3337646151909868,0.45403934399963886
1.5,1.5,1.333764615190988,0.45403934399963886
1.5,1.5,1.5523924261259212,0.45403934399963886
1.5,1.5,1.114475224842844,0.45403934399963886
1.5,1.5,1.1178923013531896,0.45403934399963886
1.5,1.5,0.8992179288076274,0.45403934399963886
1.5,1.5,1.1178923013531905,0.45403934399963886
1.5,1.5,1.3297690433300466,0.45403934399963886
1.5,1.5,1.544315607868582,0.45403934399963886
1.5,1.5,1.1195071427403636,0.45403934399963886
1.5,1.5,1.140165303762693,0.45403934399963886
1.5,1.5,1.5523924261259219,0.45403934399963886
1.5,1.5,0.9008142947661955,0.45403934399963886
1.5,1.5,1.148799149986783,0.45403934399963886
1.5,1.5,0.7129462724266326,0.45403934399963886
1.5,1.5,1.1156518216505948,0.45403934399963886
1.5,1.5,1.356418651394218,0.45403934399963886
1.5,1.5,1.115651821650593,0.45403934399963886
1.5,1.5,1.3320905551289646,0.45403934399963886
1.5,1.5,1.5500434373808232,0.45403934399963886
1.5,1.5,1.773707363145485,0.45403934399963886
1.5,1.5,1.3163807671287282,0.45403934399963886
1.5,1.5,1.3320905551289628,0.45403934399963886
1.5,1.5,1.1499439850891942,0.45403934399963886
1.5,1.5,1.3276703949469433,0.45403934399963886
1.5,1.5,1.11950714274037,0.45403934399963886
1.5,1.5,1.3297690433300484,0.45403934399963886
1.5,1.5,1.111378328902733,0.45403934399963886
1.5,1.5,0.49224756259069447,0.45403934399963886
1.5,1.5,1.3643043525618574,0.45403934399963886
1.5,1.5,1.334965172904714,0.45403934399963886
1.5,1.5,0.9022221377384082,0.45403934399963886
1.5,1.5,0.9532082447820482,0.45403934399963886
1.5,1.5,1.5523924261259205,0.45403934399963886
1.5,1.5,1.1027060999853995,0.45403934399963886
1.5,1.5,0.49502796793173626,0.45403934399963886
1.5,1.5,1.1178923013531892,0.45403934399963886
1.5,1.5,1.5530307925718232,0.45403934399963886
1.5,1.5,1.1178923013531887,0.45403934399963886
1.5,1.5,1.778406945070935,0.45403934399963886
1.5,2.0,1.5539223622335003,0.45403934399963886
1.5,2.0,1.7772734519148221,0.45403934399963886
1.5,2.0,1.551782935324202,0.45403934399963886
1.5,2.0,1.7772734519148148,0.45403934399963886
1.5,2.0,1.5511419788980227,0.45403934399963886
1.5,2.0,1.3312224668535024,0.45403934399963886
1.5,2.0,1.551141978898023,0.45403934399963886
1.5,2.0,1.5813103044698453,0.45403934399963886
1.5,2.0,1.5539223622334992,0.45403934399963886
1.5,2.0,1.7690874061948512,0.45403934399963886
1.5,2.0,1.1195071427403624,0.45403934399963886
1.5,2.0,2.0090699441299766,0.45403934399963886
1.5,2.0,2.256395094909102,0.45403934399963886
1.5,2.0,1.5539223622334981,0.45403934399963886
1.5,2.0,1.11789230135319,0.45403934399963886
1.5,2.0,1.7755179909173529,0.45403934399963886
1.5,2.0,1.1195071427403607,0.45403934399963886
1.5,2.0,2.0107269337910574,0.45403934399963886
1.5,2.0,1.1195071427403624,0.45403934399963886
1.5,2.0,2.0107269337910565,0.45403934399963886
1.5,2.0,2.2385684473584013,0.45403934399963886
1.5,2.0,1.5539223622335039,0.45403934399963886
1.5,2.0,1.7707162930604616,0.45403934399963886
1.5,2.0,1.5511419788980216,0.45403934399963886
1.5,2.0,2.519555300663195,0.45403934399963886
1.5,2.0,1.774373895952593,0.45403934399963886
1.5,2.0,2.0075300775632816,0.45403934399963886
1.5,2.0,1.7768171406028044,0.45403934399963886
1.5,2.0,1.553030792571822,0.45403934399963886
1.5,2.0,1.3222229182508913,0.45403934399963886
1.5,2.0,1.7784069450709354,0.45403934399963886
1.5,2.0,1.5517829353242023,0.45403934399963886
1.5,2.0,2.010037517359231,0.45403934399963886
1.5,2.0,1.3288945244397854,0.45403934399963886
1.5,2.0,1.553922362233499,0.45403934399963886
1.5,2.0,1.3183295659998846,0.45403934399963886
1.5,2.0,1.993124401582582,0.45403934399963886
1.5,2.0,1.5517829353242023,0.45403934399963886
1.5,2.0,1.7784069450709328,0.45403934399963886
1.5,2.0,1.7737073631454852,0.45403934399963886
1.5,2.0,1.334965172904713,0.45403934399963886
1.5,2.0,1.5539223622334981,0.45403934399963886
1.5,2.0,1.147201426607277,0.45403934399963886
1.5,2.0,2.518911738031151,0.45403934399963886
1.5,2.0,2.0107269337910565,0.45403934399963886
1.5,2.0,2.5176351082150132,0.45403934399963886
1.5,2.0,2.2555215851829984,0.45403934399963886
1.5,2.0,1.325690858608599,0.45403934399963886
1.5,2.0,1.328894524439786,0.45403934399963886
1.5,2.0,2.253794636364508,0.45403934399963886
1.5,2.5,2.519288279004899,0.45403934399963886
1.5,2.5,2.5195553006631934,0.45403934399963886
1.5,2.5,2.2560324258992166,0.45403934399963886
1.5,2.5,2.5195553006631934,0.45403934399963886
1.5,2.5,2.5183812947188433,0.45403934399963886
1.5,2.5,2.519555300663193,0.45403934399963886
1.5,2.5,1.7772734519148066,0.45403934399963886
1.5,2.5,2.254803094432405,0.45403934399963886
1.5,2.5,2.517635108215043,0.45403934399963886
1.5,2.5,2.5161268409786235,0.45403934399963886
1.5,2.5,2.2557747142740343,0.45403934399963886
1.5,2.5,2.010726933791058,0.45403934399963886
1.5,2.5,2.005829042957767,0.45403934399963886
1.5,2.5,2.5122260622704147,0.45403934399963886
1.5,2.5,2.0073636461263997,0.45403934399963886
1.5,2.5,2.5149290386900196,0.45403934399963886
1.5,2.5,1.551782935324208,0.45403934399963886
1.5,2.5,2.805117391843008,0.45403934399963886
1.5,2.5,2.7956123811542333,0.45403934399963886
1.5,2.5,2.7983714442978616,0.45403934399963886
1.5,2.5,1.3564186513942162,0.45403934399963886
1.5,2.5,2.805310017964934,0.45403934399963886
1.5,2.5,2.5183812947188433,0.45403934399963886
