AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AnswerTypeId,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels
685198,5,150,11,1100,73.33333333,0,2025-09-21 12:25:33,3,,,2.136892857,,,
685198,5,150,11,1100,73.33333333,0,2025-09-21 12:25:33,4,,,,0,11,"9:1:9,11:1:4,11:2:8,12:1:9,12:2:6,12:3:3,13:1:11,13:2:3,13:3:9"
685198,5,150,11,1100,73.33333333,0,2025-09-21 12:25:33,6,,,,0,,
685198,5,150,9,900,60,0,2025-09-21 12:23:16,2,15,9,,,,
685198,5,150,9,900,60,0,2025-09-21 12:23:16,3,,,2.088111111,,,
685198,5,150,9,900,60,0,2025-09-21 12:23:16,4,,,,0,9,"10:1:9,10:2:3,10:3:7,11:1:11,11:2:8,11:3:11"
685198,5,150,9,900,60,0,2025-09-21 12:23:16,6,,,,0,,
685198,5,150,11,1100,73.33333333,0,2025-09-21 12:12:06,2,20,11,,,,
685198,5,150,11,1100,73.33333333,0,2025-09-21 12:12:06,3,,,2.4802,,,
685198,5,150,11,1100,73.33333333,0,2025-09-21 12:12:06,4,,,,0,11,"9:1:9,10:1:9,11:1:9,12:1:8,12:2:8,12:3:9,13:1:10,13:2:4,13:3:11"
685198,5,150,11,1100,73.33333333,0,2025-09-21 12:12:06,6,,,,0,,
685680,5,150,7,700,46.66666667,0,2025-09-21 11:07:05,2,13,7,,,,
685680,5,150,7,700,46.66666667,0,2025-09-21 11:07:05,3,,,2.685666667,,,
685680,5,150,7,700,46.66666667,0,2025-09-21 11:07:05,4,,,,0,7,"8:1:7,8:2:5,8:3:4,9:1:4,9:2:5,9:3:8"
685680,5,150,7,700,46.66666667,0,2025-09-21 11:07:05,6,,,,0,,
685518,5,150,7,600,46.66666667,0,2025-09-21 01:17:59,2,15,6,,,,
685518,5,150,7,600,46.66666667,0,2025-09-21 01:17:59,3,,,2.5692,,,
685518,5,150,7,600,46.66666667,0,2025-09-21 01:17:59,4,,,,0,7,"6:1:6,6:2:5,6:3:6,8:1:7,8:2:2,8:3:4,9:1:7,9:2:4,9:3:3"
685518,5,150,7,600,46.66666667,0,2025-09-21 01:17:59,6,,,,0,,
685537,5,150,10,900,66.66666667,0,2025-09-20 20:01:56,2,20,9,,,,
685537,5,150,10,900,66.66666667,0,2025-09-20 20:01:56,3,,,10.51925,,,
685537,5,150,10,900,66.66666667,0,2025-09-20 20:01:56,4,,,,0,10,"6:1:6,7:1:0,9:1:1,9:2:0,9:3:0,11:1:6,11:2:4,11:3:2,12:1:3,12:2:0,12:3:4"
685537,5,150,10,900,66.66666667,0,2025-09-20 20:01:56,6,,,,0,,
685537,5,150,15,1500,100,0,2025-09-20 19:45:24,2,23,15,,,,
685537,5,150,15,1500,100,0,2025-09-20 19:45:24,3,,,11.52445,,,
685537,5,150,15,1500,100,0,2025-09-20 19:45:24,4,,,,1,15,"6:1:6,6:2:0,10:1:0,11:1:0,12:1:0,13:1:1,15:1:0,15:2:1"
685537,5,150,15,1500,100,0,2025-09-20 19:45:24,6,,,,0,,
685537,5,150,5,500,33.33333333,0,2025-09-20 18:53:23,2,11,5,,,,
685537,5,150,5,500,33.33333333,0,2025-09-20 18:53:23,3,,,3.507333333,,,
685537,5,150,5,500,33.33333333,0,2025-09-20 18:53:23,4,,,,0,5,"6:1:6,6:2:4,6:3:4,7:1:6,7:2:5,7:3:6"
685537,5,150,5,500,33.33333333,0,2025-09-20 18:53:23,6,,,,0,,
683993,5,150,11,1100,73.33333333,0,2025-09-20 17:10:45,2,19,11,,,,
683993,5,150,11,1100,73.33333333,0,2025-09-20 17:10:45,3,,,3.350789474,,,
683993,5,150,11,1100,73.33333333,0,2025-09-20 17:10:45,4,,,,0,11,"11:1:11,11:2:9,12:1:11,12:2:12,12:3:12,13:1:7,13:2:5,13:3:10"
683993,5,150,11,1100,73.33333333,0,2025-09-20 17:10:45,6,,,,0,,
662795,5,150,5,500,33.33333333,0,2025-09-20 15:38:13,2,11,5,,,,
662795,5,150,5,500,33.33333333,0,2025-09-20 15:38:13,3,,,2.223357143,,,
662795,5,150,5,500,33.33333333,0,2025-09-20 15:38:13,4,,,,0,5,"6:1:5,6:2:1,6:3:3,7:1:6,7:2:3,7:3:6"
662795,5,150,5,500,33.33333333,0,2025-09-20 15:38:13,6,,,,0,,
685141,5,150,6,600,40,0,2025-09-20 15:26:49,2,12,6,,,,
685141,5,150,6,600,40,0,2025-09-20 15:26:49,3,,,2.8802,,,
685141,5,150,6,600,40,0,2025-09-20 15:26:49,4,,,,0,6,"7:1:6,7:2:4,7:3:6,8:1:1,8:2:4,8:3:6"
685141,5,150,6,600,40,0,2025-09-20 15:26:49,6,,,,0,,
685486,5,150,7,700,46.66666667,0,2025-09-20 14:50:56,2,14,7,,,,
685486,5,150,7,700,46.66666667,0,2025-09-20 14:50:56,3,,,3.668166667,,,
685486,5,150,7,700,46.66666667,0,2025-09-20 14:50:56,4,,,,0,7,"4:1:4,8:1:8,8:2:2,8:3:7,9:1:3,9:2:6,9:3:4"
685486,5,150,7,700,46.66666667,0,2025-09-20 14:50:56,6,,,,0,,
685470,5,150,6,600,40,0,2025-09-20 14:24:37,2,12,6,,,,
685470,5,150,6,600,40,0,2025-09-20 14:24:37,3,,,2.621857143,,,
685470,5,150,6,600,40,0,2025-09-20 14:24:37,4,,,,0,6,"7:1:5,7:2:4,7:3:6,8:1:7,8:2:5,8:3:4"
685470,5,150,6,600,40,0,2025-09-20 14:24:37,6,,,,0,,
662795,5,150,7,600,46.66666667,0,2025-09-20 13:41:37,2,15,6,,,,
662795,5,150,7,600,46.66666667,0,2025-09-20 13:41:37,3,,,2.6424,,,
662795,5,150,7,600,46.66666667,0,2025-09-20 13:41:37,4,,,,0,7,"6:1:3,6:2:5,6:3:6,8:1:8,8:2:5,8:3:4,9:1:3,9:2:3,9:3:3"
662795,5,150,7,600,46.66666667,0,2025-09-20 13:41:37,6,,,,0,,
684238,5,150,7,600,46.66666667,0,2025-09-20 11:26:12,2,15,6,,,,
684238,5,150,7,600,46.66666667,0,2025-09-20 11:26:12,3,,,2.8657,,,
684238,5,150,7,600,46.66666667,0,2025-09-20 11:26:12,4,,,,0,7,"6:1:6,6:2:4,6:3:5,8:1:1,8:2:3,8:3:5,9:1:7,9:2:8,9:3:5"
684238,5,150,7,600,46.66666667,0,2025-09-20 11:26:12,6,,,,0,,
621485,5,150,15,1500,100,0,2025-09-20 11:15:41,2,17,15,,,,
621485,5,150,15,1500,100,0,2025-09-20 11:15:41,3,,,8.998571429,,,
621485,5,150,15,1500,100,0,2025-09-20 11:15:41,4,,,,3,15,"13:1:1,13:2:13"
621485,5,150,15,1500,100,0,2025-09-20 11:15:41,6,,,,0,,
685198,5,150,10,900,66.66666667,0,2025-09-20 07:21:20,2,19,9,,,,
685198,5,150,10,900,66.66666667,0,2025-09-20 07:21:20,3,,,2.25475,,,
685198,5,150,10,900,66.66666667,0,2025-09-20 07:21:20,4,,,,0,10,"9:1:8,9:2:7,9:3:7,10:1:7,11:1:9,11:2:8,11:3:3,12:1:8,12:2:6,12:3:1"
685198,5,150,10,900,66.66666667,0,2025-09-20 07:21:20,6,,,,0,,
647165,5,150,5,500,33.33333333,0,2025-09-20 04:47:00,2,11,5,,,,
647165,5,150,5,500,33.33333333,0,2025-09-20 04:47:00,3,,,2.340444444,,,
647165,5,150,5,500,33.33333333,0,2025-09-20 04:47:00,4,,,,0,5,"6:1:4,6:2:5,6:3:2,7:1:5,7:2:6,7:3:4"
647165,5,150,5,500,33.33333333,0,2025-09-20 04:47:00,6,,,,0,,
685235,5,150,15,1500,100,0,2025-09-19 18:35:03,2,15,15,,,,
685235,5,150,15,1500,100,0,2025-09-19 18:35:03,3,,,12.93842857,,,
685235,5,150,15,1500,100,0,2025-09-19 18:35:03,4,,,,3,15,
685235,5,150,15,1500,100,0,2025-09-19 18:35:03,6,,,,0,,
685208,5,150,7,700,46.66666667,0,2025-09-19 17:17:43,2,13,7,,,,
685208,5,150,7,700,46.66666667,0,2025-09-19 17:17:43,3,,,2.687666667,,,
685208,5,150,7,700,46.66666667,0,2025-09-19 17:17:43,4,,,,0,7,"8:1:8,8:2:6,8:3:7,9:1:7,9:2:6,9:3:8"
685208,5,150,7,700,46.66666667,0,2025-09-19 17:17:43,6,,,,0,,
683609,5,150,15,1400,100,0,2025-09-19 14:31:17,2,20,14,,,,
683609,5,150,15,1400,100,0,2025-09-19 14:31:17,3,,,12.29607692,,,
683609,5,150,15,1400,100,0,2025-09-19 14:31:17,4,,,,3,15,"2:1:2,6:1:6,6:2:3,6:3:3,7:1:6,7:2:5"
683609,5,150,15,1400,100,0,2025-09-19 14:31:17,6,,,,0,,
685151,5,150,8,800,53.33333333,0,2025-09-19 14:27:21,2,17,8,,,,
685151,5,150,8,800,53.33333333,0,2025-09-19 14:27:21,3,,,3.896571429,,,
685151,5,150,8,800,53.33333333,0,2025-09-19 14:27:21,4,,,,0,8,"7:1:7,7:2:5,8:1:8,9:1:5,9:2:6,9:3:9,10:1:4,10:2:7,10:3:8"
685151,5,150,8,800,53.33333333,0,2025-09-19 14:27:21,6,,,,0,,
684910,5,150,8,800,53.33333333,0,2025-09-19 13:31:34,2,14,8,,,,
684910,5,150,8,800,53.33333333,0,2025-09-19 13:31:34,3,,,2.371142857,,,
684910,5,150,8,800,53.33333333,0,2025-09-19 13:31:34,4,,,,0,8,"9:1:3,9:2:5,9:3:8,10:1:9,10:2:8,10:3:7"
684910,5,150,8,800,53.33333333,0,2025-09-19 13:31:34,6,,,,0,,
683508,5,150,5,500,33.33333333,0,2025-09-19 12:21:07,2,11,5,,,,
683508,5,150,5,500,33.33333333,0,2025-09-19 12:21:07,3,,,5.942444444,,,
683508,5,150,5,500,33.33333333,0,2025-09-19 12:21:07,4,,,,0,5,"6:1:3,6:2:4,6:3:3,7:1:4,7:2:7,7:3:4"
683508,5,150,5,500,33.33333333,0,2025-09-19 12:21:07,6,,,,0,,
684413,5,150,7,700,46.66666667,0,2025-09-19 10:50:22,2,15,7,,,,
684413,5,150,7,700,46.66666667,0,2025-09-19 10:50:22,3,,,3.939125,,,
684413,5,150,7,700,46.66666667,0,2025-09-19 10:50:22,4,,,,0,7,"7:1:5,7:2:7,8:1:4,8:2:0,8:3:6,9:1:6,9:2:3,9:3:5"
684413,5,150,7,700,46.66666667,0,2025-09-19 10:50:22,6,,,,0,,
685084,5,150,7,700,46.66666667,0,2025-09-19 08:57:58,2,15,7,,,,
685084,5,150,7,700,46.66666667,0,2025-09-19 08:57:58,3,,,3.0865,,,
685084,5,150,7,700,46.66666667,0,2025-09-19 08:57:58,4,,,,0,7,"7:1:7,7:2:7,8:1:6,8:2:8,8:3:6,9:1:7,9:2:1,9:3:7"
685084,5,150,7,700,46.66666667,0,2025-09-19 08:57:58,6,,,,0,,
685080,5,150,5,500,33.33333333,0,2025-09-19 08:51:15,2,13,5,,,,
685080,5,150,5,500,33.33333333,0,2025-09-19 08:51:15,3,,,4.844,,,
685080,5,150,5,500,33.33333333,0,2025-09-19 08:51:15,4,,,,0,5,"5:1:3,5:2:5,6:1:4,6:2:4,6:3:1,7:1:7,7:2:6,7:3:5"
685080,5,150,5,500,33.33333333,0,2025-09-19 08:51:15,6,,,,0,,
685072,5,150,6,600,40,0,2025-09-19 07:54:55,2,12,6,,,,
685072,5,150,6,600,40,0,2025-09-19 07:54:55,3,,,3.3366,,,
685072,5,150,6,600,40,0,2025-09-19 07:54:55,4,,,,0,6,"7:1:6,7:2:4,7:3:4,8:1:2,8:2:4,8:3:5"
685072,5,150,6,600,40,0,2025-09-19 07:54:55,6,,,,0,,
685071,5,150,5,500,33.33333333,0,2025-09-19 07:48:20,2,11,5,,,,
685071,5,150,5,500,33.33333333,0,2025-09-19 07:48:20,3,,,7.113,,,
685071,5,150,5,500,33.33333333,0,2025-09-19 07:48:20,4,,,,0,5,"6:1:5,6:2:4,6:3:3,7:1:5,7:2:6,7:3:2"
685071,5,150,5,500,33.33333333,0,2025-09-19 07:48:20,6,,,,0,,
685070,5,150,5,500,33.33333333,0,2025-09-19 07:47:10,2,11,5,,,,
685070,5,150,5,500,33.33333333,0,2025-09-19 07:47:10,3,,,3.269,,,
685070,5,150,5,500,33.33333333,0,2025-09-19 07:47:10,4,,,,0,5,"6:1:5,6:2:5,6:3:5,7:1:4,7:2:2,7:3:5"
685070,5,150,5,500,33.33333333,0,2025-09-19 07:47:10,6,,,,0,,
370963,5,150,15,1500,100,0,2025-09-19 03:59:37,2,19,15,,,,
370963,5,150,15,1500,100,0,2025-09-19 03:59:37,3,,,13.52869697,,,
370963,5,150,15,1500,100,0,2025-09-19 03:59:37,4,,,,3,15,"6:1:6,7:1:0,7:2:1,11:1:0"
370963,5,150,15,1500,100,0,2025-09-19 03:59:37,6,,,,0,,
685033,5,150,9,900,60,0,2025-09-19 03:44:57,2,17,9,,,,
685033,5,150,9,900,60,0,2025-09-19 03:44:57,3,,,2.777375,,,
685033,5,150,9,900,60,0,2025-09-19 03:44:57,4,,,,0,9,"9:1:8,9:2:8,10:1:9,10:2:4,10:3:4,11:1:7,11:2:6,11:3:1"
685033,5,150,9,900,60,0,2025-09-19 03:44:57,6,,,,0,,
685026,5,150,7,700,46.66666667,0,2025-09-19 03:28:38,2,14,7,,,,
685026,5,150,7,700,46.66666667,0,2025-09-19 03:28:38,3,,,2.244357143,,,
685026,5,150,7,700,46.66666667,0,2025-09-19 03:28:38,4,,,,0,7,"6:1:5,8:1:4,8:2:3,8:3:6,9:1:3,9:2:6,9:3:8"
685026,5,150,7,700,46.66666667,0,2025-09-19 03:28:38,6,,,,0,,
685017,5,150,9,800,60,0,2025-09-19 02:43:26,2,18,8,,,,
685017,5,150,9,800,60,0,2025-09-19 02:43:26,3,,,3.137692308,,,
685017,5,150,9,800,60,0,2025-09-19 02:43:26,4,,,,0,9,"7:1:6,8:1:8,8:2:5,8:3:7,10:1:5,10:2:8,10:3:7,11:1:5,11:2:7,11:3:6"
685017,5,150,9,800,60,0,2025-09-19 02:43:26,6,,,,0,,
684894,5,150,5,500,33.33333333,0,2025-09-18 23:42:01,2,11,5,,,,
684894,5,150,5,500,33.33333333,0,2025-09-18 23:42:01,3,,,2.65075,,,
684894,5,150,5,500,33.33333333,0,2025-09-18 23:42:01,4,,,,0,5,"6:1:5,6:2:4,6:3:3,7:1:6,7:2:5,7:3:0"
684894,5,150,5,500,33.33333333,0,2025-09-18 23:42:01,6,,,,0,,
684836,5,150,15,1300,100,0,2025-09-18 21:23:46,2,20,13,,,,
684836,5,150,15,1300,100,0,2025-09-18 21:23:46,3,,,4.235333333,,,
684836,5,150,15,1300,100,0,2025-09-18 21:23:46,4,,,,3,15,"12:1:11,12:2:8,12:3:8,13:1:9,14:1:0,14:2:7,14:3:2"
684836,5,150,15,1300,100,0,2025-09-18 21:23:46,6,,,,0,,
684566,5,150,7,700,46.66666667,0,2025-09-18 20:39:11,2,13,7,,,,
684566,5,150,7,700,46.66666667,0,2025-09-18 20:39:11,3,,,1.635333333,,,
684566,5,150,7,700,46.66666667,0,2025-09-18 20:39:11,4,,,,0,7,"8:1:1,8:2:5,8:3:5,9:1:8,9:2:5,9:3:7"
684566,5,150,7,700,46.66666667,0,2025-09-18 20:39:11,6,,,,0,,
684935,5,150,5,500,33.33333333,0,2025-09-18 20:14:52,2,11,5,,,,
684935,5,150,5,500,33.33333333,0,2025-09-18 20:14:52,3,,,2.73975,,,
684935,5,150,5,500,33.33333333,0,2025-09-18 20:14:52,4,,,,0,5,"6:1:3,6:2:5,6:3:5,7:1:1,7:2:4,7:3:6"
684935,5,150,5,500,33.33333333,0,2025-09-18 20:14:52,6,,,,0,,
684539,5,150,15,1400,100,0,2025-09-18 19:19:49,2,19,14,,,,
684539,5,150,15,1400,100,0,2025-09-18 19:19:49,3,,,7.488230769,,,
684539,5,150,15,1400,100,0,2025-09-18 19:19:49,4,,,,3,15,"8:1:1,9:1:1,9:2:6,9:3:5,10:1:1"
684539,5,150,15,1400,100,0,2025-09-18 19:19:49,6,,,,0,,
684883,5,150,5,500,33.33333333,0,2025-09-18 17:24:22,2,11,5,,,,
684883,5,150,5,500,33.33333333,0,2025-09-18 17:24:22,3,,,3.152,,,
684883,5,150,5,500,33.33333333,0,2025-09-18 17:24:22,4,,,,0,5,"6:1:3,6:2:5,6:3:6,7:1:0,7:2:4,7:3:7"
684883,5,150,5,500,33.33333333,0,2025-09-18 17:24:22,6,,,,0,,
640395,5,150,8,800,53.33333333,0,2025-09-18 16:35:30,2,15,8,,,,
640395,5,150,8,800,53.33333333,0,2025-09-18 16:35:30,3,,,3.680857143,,,
640395,5,150,8,800,53.33333333,0,2025-09-18 16:35:30,4,,,,0,8,"8:1:7,9:1:9,9:2:8,9:3:7,10:1:8,10:2:5,10:3:7"
640395,5,150,8,800,53.33333333,0,2025-09-18 16:35:30,6,,,,0,,
684852,5,150,8,700,53.33333333,0,2025-09-18 15:55:20,2,17,7,,,,
684852,5,150,8,700,53.33333333,0,2025-09-18 15:55:20,3,,,8.683636364,,,
684852,5,150,8,700,53.33333333,0,2025-09-18 15:55:20,4,,,,0,8,"5:1:3,7:1:7,7:2:5,7:3:0,9:1:8,9:2:3,9:3:3,10:1:2,10:2:7,10:3:5"
684852,5,150,8,700,53.33333333,0,2025-09-18 15:55:20,6,,,,0,,
684841,5,150,9,900,60,0,2025-09-18 15:09:11,2,16,9,,,,
684841,5,150,9,900,60,0,2025-09-18 15:09:11,3,,,6.224,,,
684841,5,150,9,900,60,0,2025-09-18 15:09:11,4,,,,0,9,"9:1:5,10:1:8,10:2:4,10:3:6,11:1:5,11:2:8,11:3:10"
684841,5,150,9,900,60,0,2025-09-18 15:09:11,6,,,,0,,
684804,5,150,9,900,60,0,2025-09-18 15:01:51,2,15,9,,,,
684804,5,150,9,900,60,0,2025-09-18 15:01:51,3,,,2.57075,,,
684804,5,150,9,900,60,0,2025-09-18 15:01:51,4,,,,0,9,"10:1:8,10:2:9,10:3:10,11:1:6,11:2:9,11:3:9"
684804,5,150,9,900,60,0,2025-09-18 15:01:51,6,,,,0,,
684804,5,150,9,900,60,0,2025-09-18 14:48:16,2,17,9,,,,
684804,5,150,9,900,60,0,2025-09-18 14:48:16,3,,,2.664875,,,
684804,5,150,9,900,60,0,2025-09-18 14:48:16,4,,,,0,9,"8:1:7,9:1:9,10:1:7,10:2:6,10:3:10,11:1:5,11:2:7,11:3:11"
684804,5,150,9,900,60,0,2025-09-18 14:48:16,6,,,,0,,
684804,5,150,9,900,60,0,2025-09-18 13:34:27,2,18,9,,,,
684804,5,150,9,900,60,0,2025-09-18 13:34:27,3,,,3.08875,,,
684804,5,150,9,900,60,0,2025-09-18 13:34:27,4,,,,0,9,"8:1:7,9:1:7,9:2:6,10:1:7,10:2:8,10:3:6,11:1:4,11:2:9,11:3:2"
684804,5,150,9,900,60,0,2025-09-18 13:34:27,6,,,,0,,
547036,5,150,7,700,46.66666667,0,2025-09-18 13:29:16,2,13,7,,,,
547036,5,150,7,700,46.66666667,0,2025-09-18 13:29:16,3,,,2.2075,,,
547036,5,150,7,700,46.66666667,0,2025-09-18 13:29:16,4,,,,0,7,"8:1:8,8:2:7,8:3:8,9:1:9,9:2:6,9:3:9"
547036,5,150,7,700,46.66666667,0,2025-09-18 13:29:16,6,,,,0,,
684791,5,150,9,900,60,0,2025-09-18 12:45:33,2,16,9,,,,
684791,5,150,9,900,60,0,2025-09-18 12:45:33,3,,,4.624375,,,
684791,5,150,9,900,60,0,2025-09-18 12:45:33,4,,,,0,9,"8:1:8,10:1:7,10:2:7,10:3:9,11:1:5,11:2:6,11:3:5"
684791,5,150,9,900,60,0,2025-09-18 12:45:33,6,,,,0,,
684789,5,150,8,800,53.33333333,0,2025-09-18 12:44:10,2,14,8,,,,
684789,5,150,8,800,53.33333333,0,2025-09-18 12:44:10,3,,,2.250857143,,,
684789,5,150,8,800,53.33333333,0,2025-09-18 12:44:10,4,,,,0,8,"9:1:7,9:2:9,9:3:7,10:1:10,10:2:6,10:3:0"
684789,5,150,8,800,53.33333333,0,2025-09-18 12:44:10,6,,,,0,,
684786,5,150,9,900,60,0,2025-09-18 12:39:34,2,15,9,,,,
684786,5,150,9,900,60,0,2025-09-18 12:39:34,3,,,2.70025,,,
684786,5,150,9,900,60,0,2025-09-18 12:39:34,4,,,,0,9,"10:1:3,10:2:3,10:3:4,11:1:10,11:2:11,11:3:9"
684786,5,150,9,900,60,0,2025-09-18 12:39:34,6,,,,0,,
684774,5,150,7,700,46.66666667,0,2025-09-18 12:22:40,2,14,7,,,,
684774,5,150,7,700,46.66666667,0,2025-09-18 12:22:40,3,,,2.137285714,,,
684774,5,150,7,700,46.66666667,0,2025-09-18 12:22:40,4,,,,0,7,"7:1:5,8:1:7,8:2:2,8:3:7,9:1:3,9:2:0,9:3:2"
684774,5,150,7,700,46.66666667,0,2025-09-18 12:22:40,6,,,,0,,
679717,5,150,10,1000,66.66666667,0,2025-09-18 12:00:07,2,18,10,,,,
679717,5,150,10,1000,66.66666667,0,2025-09-18 12:00:07,3,,,7.27,,,
679717,5,150,10,1000,66.66666667,0,2025-09-18 12:00:07,4,,,,0,10,"8:1:5,9:1:7,11:1:5,11:2:9,11:3:3,12:1:6,12:2:7,12:3:5"
679717,5,150,10,1000,66.66666667,0,2025-09-18 12:00:07,6,,,,0,,
683292,5,150,6,600,40,0,2025-09-18 10:06:51,2,13,6,,,,
683292,5,150,6,600,40,0,2025-09-18 10:06:51,3,,,3.812833333,,,
683292,5,150,6,600,40,0,2025-09-18 10:06:51,4,,,,0,6,"4:1:2,7:1:7,7:2:7,7:3:5,8:1:3,8:2:5,8:3:4"
683292,5,150,6,600,40,0,2025-09-18 10:06:51,6,,,,0,,
523750,5,150,15,1500,100,0,2025-09-18 09:40:46,2,18,15,,,,
523750,5,150,15,1500,100,0,2025-09-18 09:40:46,3,,,15.56685714,,,
523750,5,150,15,1500,100,0,2025-09-18 09:40:46,4,,,,3,15,"6:1:5,6:2:1,12:1:0"
523750,5,150,15,1500,100,0,2025-09-18 09:40:46,6,,,,0,,
684724,5,150,15,1500,100,0,2025-09-18 09:30:03,2,15,15,,,,
684724,5,150,15,1500,100,0,2025-09-18 09:30:03,3,,,12.68357143,,,
684724,5,150,15,1500,100,0,2025-09-18 09:30:03,4,,,,3,15,
684724,5,150,15,1500,100,0,2025-09-18 09:30:03,6,,,,0,,
684696,5,150,5,500,33.33333333,0,2025-09-18 07:13:13,2,13,5,,,,
684696,5,150,5,500,33.33333333,0,2025-09-18 07:13:13,3,,,2.70625,,,
684696,5,150,5,500,33.33333333,0,2025-09-18 07:13:13,4,,,,0,5,"4:1:4,5:1:4,6:1:5,6:2:5,6:3:2,7:1:5,7:2:5,7:3:4"
684696,5,150,5,500,33.33333333,0,2025-09-18 07:13:13,6,,,,0,,
684459,5,150,8,800,53.33333333,0,2025-09-18 07:08:48,2,14,8,,,,
684459,5,150,8,800,53.33333333,0,2025-09-18 07:08:48,3,,,5.261571429,,,
684459,5,150,8,800,53.33333333,0,2025-09-18 07:08:48,4,,,,0,8,"9:1:6,9:2:5,9:3:9,10:1:9,10:2:9,10:3:6"
684459,5,150,8,800,53.33333333,0,2025-09-18 07:08:48,6,,,,0,,
664110,5,150,11,1100,73.33333333,0,2025-09-18 05:38:27,2,19,11,,,,
664110,5,150,11,1100,73.33333333,0,2025-09-18 05:38:27,3,,,3.390823529,,,
664110,5,150,11,1100,73.33333333,0,2025-09-18 05:38:27,4,,,,0,11,"10:1:8,11:1:5,12:1:7,12:2:5,12:3:6,13:1:6,13:2:5,13:3:1"
664110,5,150,11,1100,73.33333333,0,2025-09-18 05:38:27,6,,,,0,,
664110,5,150,8,800,53.33333333,0,2025-09-18 05:36:07,2,14,8,,,,
664110,5,150,8,800,53.33333333,0,2025-09-18 05:36:07,3,,,2.447714286,,,
664110,5,150,8,800,53.33333333,0,2025-09-18 05:36:07,4,,,,0,8,"9:1:7,9:2:5,9:3:9,10:1:8,10:2:5,10:3:4"
664110,5,150,8,800,53.33333333,0,2025-09-18 05:36:07,6,,,,0,,
684665,5,150,15,1500,100,0,2025-09-18 04:50:20,2,17,15,,,,
684665,5,150,15,1500,100,0,2025-09-18 04:50:20,3,,,12.04614286,,,
684665,5,150,15,1500,100,0,2025-09-18 04:50:20,4,,,,3,15,"6:1:2,7:1:7"
684665,5,150,15,1500,100,0,2025-09-18 04:50:20,6,,,,0,,
684526,5,150,16,1400,100,0,2025-09-18 00:50:16,2,23,14,,,,
684526,5,150,16,1400,100,0,2025-09-18 00:50:16,3,,,20.05392308,,,
684526,5,150,16,1400,100,0,2025-09-18 00:50:16,4,,,,3,16,"6:1:6,9:1:1,9:2:0,9:3:4,11:1:0,11:2:0,11:3:1,15:1:4,15:2:15"
684526,5,150,16,1400,100,0,2025-09-18 00:50:16,6,,,,0,,
684042,5,150,15,1500,100,0,2025-09-17 23:27:59,2,18,15,,,,
684042,5,150,15,1500,100,0,2025-09-17 23:27:59,3,,,8.485884615,,,
684042,5,150,15,1500,100,0,2025-09-17 23:27:59,4,,,,3,15,"4:1:3,14:1:2,14:2:1"
684042,5,150,15,1500,100,0,2025-09-17 23:27:59,6,,,,0,,
683561,5,150,15,1300,100,0,2025-09-17 18:39:54,2,25,13,,,,
683561,5,150,15,1300,100,0,2025-09-17 18:39:54,3,,,19.50883333,,,
683561,5,150,15,1300,100,0,2025-09-17 18:39:54,4,,,,3,15,"5:1:4,7:1:7,7:2:0,7:3:3,9:1:7,9:2:0,9:3:4,10:1:1,10:2:4,11:1:1,12:1:0,12:2:1"
683561,5,150,15,1300,100,0,2025-09-17 18:39:54,6,,,,0,,
684473,5,150,8,800,53.33333333,0,2025-09-17 17:37:48,2,16,8,,,,
684473,5,150,8,800,53.33333333,0,2025-09-17 17:37:48,3,,,4.756555556,,,
684473,5,150,8,800,53.33333333,0,2025-09-17 17:37:48,4,,,,0,8,"8:1:7,8:2:2,9:1:9,9:2:5,9:3:4,10:1:6,10:2:6,10:3:5"
684473,5,150,8,800,53.33333333,0,2025-09-17 17:37:48,6,,,,0,,
684454,5,150,8,800,53.33333333,0,2025-09-17 16:55:36,2,16,8,,,,
684454,5,150,8,800,53.33333333,0,2025-09-17 16:55:36,3,,,6.220444444,,,
684454,5,150,8,800,53.33333333,0,2025-09-17 16:55:36,4,,,,0,8,"8:1:8,8:2:6,9:1:1,9:2:5,9:3:3,10:1:6,10:2:7,10:3:6"
684454,5,150,8,800,53.33333333,0,2025-09-17 16:55:36,6,,,,0,,
684424,5,150,15,1500,100,0,2025-09-17 16:34:14,2,20,15,,,,
684424,5,150,15,1500,100,0,2025-09-17 16:34:14,3,,,4.49647619,,,
684424,5,150,15,1500,100,0,2025-09-17 16:34:14,4,,,,3,15,"4:1:4,6:1:6,11:1:1,13:1:12,13:2:0"
684424,5,150,15,1500,100,0,2025-09-17 16:34:14,6,,,,0,,
684404,5,150,5,500,33.33333333,0,2025-09-17 16:00:37,2,11,5,,,,
684404,5,150,5,500,33.33333333,0,2025-09-17 16:00:37,3,,,3.003,,,
684404,5,150,5,500,33.33333333,0,2025-09-17 16:00:37,4,,,,0,5,"6:1:2,6:2:5,6:3:4,7:1:6,7:2:1,7:3:1"
684404,5,150,5,500,33.33333333,0,2025-09-17 16:00:37,6,,,,0,,
684424,5,150,8,800,53.33333333,0,2025-09-17 15:57:33,2,15,8,,,,
684424,5,150,8,800,53.33333333,0,2025-09-17 15:57:33,3,,,1.771428571,,,
684424,5,150,8,800,53.33333333,0,2025-09-17 15:57:33,4,,,,0,8,"7:1:5,9:1:3,9:2:5,9:3:5,10:1:10,10:2:10,10:3:9"
