AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,Locale,CreationDate,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses,ContentReferenceId,Value,ResourceDescription
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2102,/images/assessments/pyramids/grey/20.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2103,/images/assessments/pyramids/grey/21.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2104,/images/assessments/pyramids/grey/22.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2105,/images/assessments/pyramids/grey/23.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2106,/images/assessments/pyramids/grey/24.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2107,/images/assessments/pyramids/grey/25.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2108,/images/assessments/pyramids/grey/26.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2109,/images/assessments/pyramids/grey/27.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2110,/images/assessments/pyramids/grey/28.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2111,/images/assessments/pyramids/grey/29.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2112,/images/assessments/pyramids/grey/30.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2113,/images/assessments/pyramids/grey/31.png,Precache
