theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
0.75,37,2120509840,1.1395966738230734,0.3895966738230734,0.3895966738230734,0.15178556825400225,0.17134548881966594
0.75,38,1981512045,0.927264397642021,0.17726439764202095,0.17726439764202095,0.03142266667138852,0.21445285324107902
0.75,39,871854248,0.9108719388377616,0.16087193883776163,0.16087193883776163,0.02587978070542052,0.2176177728365992
0.75,40,1294734295,1.102762492433294,0.35276249243329394,0.35276249243329394,0.12444137606774977,0.179148949156788
0.75,41,643848974,0.7847709788592373,0.0347709788592373,0.0347709788592373,0.0012090209708295273,0.2415376790801486
0.75,42,188827696,0.37486400457893887,-0.37513599542106113,0.37513599542106113,0.1407270150605504,0.31835581292040593
0.75,43,1747832269,0.45837934972106975,-0.29162065027893025,0.29162065027893025,0.08504260366910614,0.3027044962268229
0.75,44,864450076,0.9923214119657965,0.24232141196579648,0.24232141196579648,0.05871966669709726,0.20169916428085014
0.75,45,1002208720,0.9923214119657965,0.24232141196579648,0.24232141196579648,0.05871966669709726,0.20169916428085014
0.75,46,883546502,0.2991963074675278,-0.4508036925324722,0.4508036925324722,0.20322396920091174,0.3324163834053016
0.75,47,586728572,0.6147317626667543,-0.13526823733324567,0.13526823733324567,0.018297496031243275,0.2733599124672418
0.75,48,1509864594,0.5192022901759965,-0.2307977098240035,0.2307977098240035,0.05326758286000492,0.2912792032765231
0.75,49,615234789,0.4935998018279537,-0.2564001981720463,0.2564001981720463,0.0657410616226646,0.29608858281517786
1.0,0,45253249,0.6990965527653357,-0.30090344723466433,0.30090344723466433,0.09054288455770443,0.2575772599644128
1.0,1,2034001568,1.1652105080502722,0.16521050805027215,0.16521050805027215,0.02729451197022904,0.1658407079825817
1.0,2,1520962800,0.9410636310432763,-0.05893636895672372,0.05893636895672372,0.003473495585803067,0.21177474664356943
1.0,3,2065313939,1.102762492433294,0.10276249243329394,0.10276249243329394,0.010560129851102794,0.179148949156788
1.0,4,1787082528,0.8120577290711328,-0.18794227092886717,0.18794227092886717,0.03532229720189971,0.23640774608335594
1.0,5,1387783166,0.9410636310432763,-0.05893636895672372,0.05893636895672372,0.003473495585803067,0.21177474664356943
1.0,6,2126440474,0.9464738106773571,-0.05352618932264286,0.05352618932264286,0.0028650529434034065,0.21072106827702988
1.0,7,598649670,0.7712317335128756,-0.22876826648712445,0.22876826648712445,0.05233491975152399,0.2440776126862807
1.0,8,343241898,0.6365827898904629,-0.3634172101095371,0.3634172101095371,0.13207206860379944,0.2692690783183524
